medianCap,meanCap,maxiCap,miniCap,devCap,mediancost,meancost,maxicost,minicost,devcost,solutions
667.9152506,667.3172654,779.8415799,441.4459342,36.54152409,4929,4931.9198,5447,4377,155.6688433,0
475.1506836,475.6033765,654.865937,194.7057998,53.11520081,4918,4915.0734,5404,4434,152.6026088,0
580.8425078,579.1685036,735.0004895,72.93448082,46.26688214,4787,4787.6584,5273,4355,153.759657,0
497.5845383,497.7314616,629.067719,0,45.82863112,4801,4797.932,5237,4309,142.1891113,3
166.3067913,166.6191901,303.2579989,0,44.96427605,4893,4892.4348,5389,4283,153.1940147,1
445.3367613,446.1966076,580.8466521,327.5925722,42.45068127,4908,4918.7206,5514,4462,158.7627045,0
198.8535884,201.5592444,365.3449381,0,49.33790634,4905,4902.6086,5321,4401,137.2140168,1
700.0091162,698.9405811,871.7742164,343.2028249,57.44894929,4754,4749.405,5236,4194,151.4890464,0
698.0931466,698.6488691,870.5706142,0,52.11806143,5000,5003.0914,5444,4422,155.4951641,1
490.0172761,491.5432785,660.1966827,348.1046846,52.77992984,4970,4960.8238,5430,4366,177.528076,0
599.2645055,599.9608116,799.2759764,455.9700724,51.8246023,4829,4829.8014,5351,4215,158.1009746,0
425.2276674,425.9315354,590.5280916,260.5616823,52.69936488,4952,4950.9578,5386,4326,162.6248954,0
326.6873836,328.8366708,501.5194916,0,47.35281712,4899,4898.239,5399,4365,154.13283,1
687.2258936,689.2558118,871.6503904,537.1111275,52.83560739,4880,4874.7214,5348,4330,145.20684,0
483.4768373,483.9587785,720.8416997,135.3224046,57.46435477,4926,4920.5454,5504,4456,155.1503185,0
729.5787945,725.8163661,900.1152303,454.7884108,60.69466391,4962,4959.5352,5450,4394,155.3093067,0
298.2803694,298.1339861,459.5981516,4.318351327,45.42329624,4830,4828.6266,5356,4422,137.0046998,0
209.9545952,210.403293,352.9281419,49.22577841,48.90229597,4836,4837.2336,5296,4302,159.2750019,0
446.9759778,448.8617483,625.2090554,127.8126127,51.49713696,4905,4901.8004,5433,4365,175.6376024,0
329.330864,331.72445,475.4314609,0,46.98114381,4889,4887.4124,5299,4383,143.4145527,6
294.9263476,295.8942486,442.3331356,115.399791,49.18037457,4917,4909.458,5267,4371,142.0636274,0
128.1132778,130.0793254,288.5616288,0,44.05086498,4922,4919.0922,5392,4456,149.9738707,3
536.14245,535.9802444,718.2404171,0,53.75718064,4873,4873.2438,5325,4341,153.7544515,1
391.6382907,390.5603227,540.0845754,187.0775057,46.83160113,4877,4872.1356,5321,4399,151.271499,0
260.6086676,261.7408019,435.7918625,0,45.52029304,4839,4842.39,5369,4339,156.8789186,2
533.5453787,533.3358339,717.9659468,321.7434959,59.07385615,4849,4852.6106,5465,4249,155.1971519,0
443.2007348,437.3931995,595.8697226,0,58.08973046,4881,4881.7014,5367,4399,150.23965,1
336.1099596,336.507679,532.8501758,144.3502751,58.01220767,4863,4862.3158,5343,4385,149.4858772,0
447.9781988,447.8676884,624.0393256,5.76957849,49.38007417,5056,5055.8172,5534,4442,165.8320095,0
442.0081604,441.4322024,598.2085413,236.9927573,54.93041262,4934,4937.9702,5454,4330,164.6512323,0
526.1662751,527.0928745,717.9516625,152.7180182,55.8280536,4999,4999.5632,5483,4525,145.3351699,0
644.5177447,640.2355978,842.3568825,461.1751459,51.48709497,4853,4843.94,5359,4341,160.5947558,0
465.2753946,462.9182058,620.7648581,124.768902,49.35386193,4800,4793.495,5142,4360,139.2955756,0
391.8983212,388.896856,562.5376858,0,50.47152219,4971,4969.2828,5435,4465,149.7706835,4
351.7023594,352.5022956,513.5266344,203.81602,48.15102564,4916,4910.5144,5406,4274,155.983369,0
380.214868,378.7560625,554.8870562,210.2144092,50.5712852,4894,4905.7768,5396,4508,148.8634185,0
478.0408737,477.2185018,620.3259626,252.1420206,39.21555819,4816,4815.708,5304,4306,153.7491865,0
343.1212827,344.3931998,498.4395687,0,50.91821164,4943,4948.891,5573,4451,170.4157261,1
534.4772787,534.8541784,714.1139716,0,58.31602532,4831,4837.6618,5313,4403,140.0010544,2
803.5037059,805.7505698,1001.564458,664.3323848,54.300601,4972,4964.0902,5432,4434,167.1114534,0
141.6232313,144.7105244,290.5748522,24.55828266,45.12303447,4900,4895.6548,5354,4312,142.7436753,0
233.6127036,233.5495703,407.3064366,8.64833576,50.61310754,4916,4913.3274,5452,4484,150.702069,0
578.8016243,580.3801186,751.8351652,388.432255,47.736201,4727,4727.5684,5155,4229,151.7303454,0
375.5130809,378.7367498,555.8769553,198.4099283,52.44411669,4876,4881.2404,5402,4450,151.5950837,0
492.2969615,492.7309794,658.1189402,335.6327833,47.53028204,4892,4894.2254,5412,4380,160.4334055,0
383.5122828,385.0046606,564.6864722,27.43568177,51.73448083,4889,4874.6796,5401,4355,171.3799841,0
540.9926731,540.7355929,697.1908291,384.3132226,48.89169369,4825,4823.3264,5351,4337,150.1541284,0
532.3721532,534.0282957,719.8442446,0,51.83599948,4849,4848.5154,5359,4339,171.6129528,1
245.6089955,246.6688574,377.1478594,0,47.19958103,4911,4910.083,5443,4067,163.3198246,1
627.0766083,625.9603912,747.933378,342.6451506,34.19284281,4986,4988.144,5542,4484,176.3143218,0
345.0514809,346.7065525,486.8003112,186.4267735,50.16210777,4983,4976.398,5415,4401,149.6184427,0
802.9147323,802.7428096,987.2546454,136.8942725,48.66672145,4968,4966.5112,5494,4418,171.5111223,0
476.8115169,477.5618919,622.9210881,290.8633438,52.20706029,4810,4808.8196,5356,4168,185.3108487,0
832.7900533,833.6402973,1016.953846,0,52.1794929,4727,4728.5216,5161,4271,146.3514945,1
601.5559172,603.8993787,783.0969947,416.7601195,54.54327114,4849,4850.577,5347,4435,146.0521738,0
221.20787,222.7995631,400.2301385,65.78709358,52.94912019,4877,4876.6918,5355,4415,154.1988736,0
384.1968896,381.8783565,510.0547423,37.64484031,47.89572874,4931,4932.0094,5452,4498,154.6964703,0
446.3522423,443.4145291,566.0685762,291.7329414,45.22042321,4813,4813.2828,5359,4263,163.59856,0
352.2927062,350.0786285,508.8087323,141.1870717,46.11207636,4999,4993.0428,5551,4445,153.4404372,0
461.4302547,461.9227825,606.0724024,0,45.47164481,4852,4850.6914,5336,4388,147.4018045,4
420.7577814,420.4597726,556.6930875,231.4243131,37.64984185,4789,4786.8576,5253,4357,140.7227449,0
170.4335291,171.2508146,303.7236168,0,42.87145807,4901,4893.6002,5491,4201,170.950412,4
378.4225973,380.7032617,546.2709859,0,52.11098791,4877,4893.4954,5505,4489,155.7494391,1
302.0845933,302.3381912,522.1271039,110.0886494,55.24034336,4824,4817.8482,5292,4302,152.4912291,0
596.7891643,594.3787356,755.3754524,0,56.79581492,4811,4812.6492,5309,4255,160.9399768,1
929.5820644,928.5691388,1101.614939,773.6615474,54.48915497,4898,4903.2206,5368,4450,158.5032143,0
546.2190243,545.3959124,690.921542,0,55.24998801,4786,4785.4464,5200,4348,129.8244966,1
398.0579038,400.0620063,542.2266602,0,47.01324597,4990,4986.859,5392,4478,150.08326,2
280.3429334,281.8656386,452.8816361,128.1395271,51.76977801,4915,4911.4932,5415,4463,151.5537738,0
585.1167924,583.735036,729.1988321,356.3139405,47.71753508,4796,4790.8384,5170,4290,133.1169782,0
332.5375355,335.0690711,499.4930337,181.8456748,51.12381626,4787,4782.1906,5283,4337,151.9224686,0
242.9127038,244.9564176,431.3138648,14.72047988,44.5961451,4837,4832.536,5361,4307,151.6952811,0
153.4501575,152.9609915,304.4135357,0,51.66060142,4895,4898.6104,5479,4431,163.087739,4
206.8323434,206.4562786,375.2410202,61.43941858,52.79581132,4829,4841.2444,5493,4383,170.3831385,0
269.7529824,268.8095448,429.5199154,0,45.02108165,4879,4874.4578,5295,4343,146.3367897,1
600.0127154,600.12966,743.6015308,0,49.11466197,4780,4771.3058,5250,4352,152.2711663,2
324.5282576,321.0207239,462.2605305,58.62479165,48.73298919,4804,4806.2608,5264,4306,155.1175708,0
400.1486976,399.9554267,541.8816007,0,48.39216051,5012,5010.4456,5516,4460,148.6102629,1
340.4322285,340.762266,490.2214973,216.6047864,40.60022601,4857,4852.7976,5327,4365,146.3975267,0
350.0512847,350.140538,518.0756562,162.368697,52.22630244,4842,4840.182,5305,4325,148.181215,0
502.6972482,501.0755978,661.4916799,336.499188,52.22245542,4834,4828.135,5324,4268,172.9957195,0
547.4641109,545.9658059,704.8405886,0,50.95854982,4797,4806.9868,5387,4323,156.8024841,1
304.3776066,307.1218763,492.4864737,165.2827889,49.35264999,4885,4885.3858,5325,4377,144.2142446,0
545.0643106,544.6140552,713.8949446,401.4444267,46.73631536,4853,4858.4144,5369,4379,164.1074022,0
255.4619904,257.1019129,444.0796155,0,45.93617812,4871,4868.9976,5429,4297,185.4046623,2
534.8219396,533.5615273,676.1004006,0,53.86918769,4944,4941.7792,5550,4450,163.5837695,2
631.9269068,631.0870861,791.5068672,230.6217107,53.91757766,4906,4911.8714,5336,4480,141.0383716,0
301.3393476,304.1097008,473.8449373,127.9286563,51.96883056,4770,4775.3508,5296,4236,158.1020915,0
486.2750413,483.8631223,640.9433209,181.08175,54.52087253,4883,4879.5792,5422,4370,156.4763002,0
686.8387578,688.1205137,883.692444,517.3808315,51.36061255,4988,4985.6946,5476,4392,156.3697897,0
528.1983212,526.3773483,662.6322232,366.4074486,50.72411978,4828,4828.5024,5376,4222,163.6382461,0
435.0742685,436.7423132,609.7111807,171.7048547,50.91437077,5019,5011.813,5483,4561,148.2093041,0
729.9932026,727.877712,907.9866501,439.8962763,53.26671195,4858,4865.4296,5328,4446,147.8150826,0
447.7886563,450.6197068,593.4987576,290.5269778,49.74423802,4901,4898.6168,5475,4367,158.3704504,0
389.2787022,388.9172929,559.6883876,0,50.6201821,4879,4873.5304,5393,4407,149.4166881,1
582.7971401,584.4886687,803.6087289,272.177456,57.87096804,4793,4793.8454,5325,4307,149.7428065,0
105.9575618,112.2040076,275.5446903,7.334950945,47.08965359,4931,4918.516,5473,4441,155.1099228,0
349.6570018,351.9613653,519.2230222,163.386637,52.67407953,4914,4912.3406,5412,4356,161.5789305,0
542.271959,540.9757778,726.8585222,276.5546406,53.11297466,4950,4947.6652,5442,4428,158.7393383,0
322.026201,327.3463508,530.3863005,169.4236681,54.28821727,4825,4826.3332,5267,4229,156.8297401,0
230.9947595,230.7361804,385.8670768,66.00248752,45.9745996,4912,4905.0578,5392,4454,153.7216207,0
431.4395272,429.1523037,590.2883081,287.2072188,50.60790184,4798,4804.5214,5242,4412,138.2211494,0
432.560294,436.0681008,644.2104509,0,55.05574194,5003,5003.2632,5471,4377,160.7825274,1
348.9913972,348.8617534,494.1402216,134.0245011,46.04812785,4807,4806.8344,5243,4373,144.3716834,0
624.349663,626.9203816,812.9549501,155.4305645,53.28219036,4758,4755.0504,5238,4344,140.4844328,0
835.0250007,836.4219223,1015.04251,391.0106822,58.98551302,4896,4890.6462,5290,4404,140.6539599,0
451.0767183,451.822558,600.6631921,0,45.59194593,4923,4927.5356,5491,4365,174.1583427,1
123.3161171,127.2421324,277.0776529,0,41.47816965,4880,4881.8284,5356,4436,144.8410444,1
385.9145063,387.434604,554.5590287,0,45.69126279,4822,4822.3014,5302,4310,144.1980415,2
330.3610274,329.9921731,476.6288133,184.8710124,47.99514951,4822,4820.1804,5308,4330,147.7508641,0
540.4722708,536.5397155,740.5383585,118.8174811,60.44735176,4869,4882.8958,5351,4481,142.4414825,0
276.7575181,279.5431238,411.1698435,69.30548128,39.72460886,4901,4903.744,5433,4451,162.6934272,0
481.9547027,480.8182431,634.2114592,300.2121062,50.5497032,4832,4837.1714,5331,4343,144.2972842,0
294.4766138,297.1079214,436.2535194,149.6045844,51.29994359,4834,4833.381,5240,4360,146.8713711,0
196.3643418,198.3665988,360.2320222,68.14274305,46.15053959,4859,4857.2954,5353,4233,177.9487801,0
444.0799296,442.4795454,597.9288483,276.0405965,49.81487658,4999,4992.85,5531,4495,168.4621046,0
585.5029347,585.3369333,754.130531,0,56.74469479,4950,4945.9022,5432,4462,166.9771399,1
927.3816087,928.8683167,1098.905936,0,54.82776453,4915,4914.1754,5507,4431,168.2713655,1
685.0021109,682.7878794,823.7351038,486.2403656,56.1959946,4894,4894.0446,5428,4408,160.8568755,0
776.6145892,778.7270089,950.3431138,608.7529016,53.46580313,4995,4995.4402,5527,4535,150.3681224,0
198.7537014,200.4812713,367.8477062,0,50.85188118,4862,4857.3304,5376,4304,147.760191,2
445.9381611,445.7131458,566.547122,274.7723308,40.9314967,4937,4952.3288,5485,4509,167.0555904,0
430.9762141,434.0488852,625.4886114,266.3503142,41.37269323,4886,4882.5328,5342,4258,169.8771112,0
388.5516229,386.8347336,527.7295685,0,50.61881882,4961,4967.1432,5467,4453,160.0668994,1
299.2966686,302.2995765,474.0896992,0,52.32003473,4868,4883.616,5448,4346,168.0151962,1
487.4476052,490.8529896,714.6046215,333.1692441,59.02164178,4921,4907.571,5341,4259,155.0251101,0
434.0580804,435.7681651,620.9258961,110.4344979,49.59365609,4843,4835.3158,5283,4421,155.7044144,0
479.0651922,478.9116555,672.6404826,167.3019912,49.47963236,4920,4913.2352,5422,4340,153.6382344,0
388.4646395,391.3890351,596.2337434,101.0232143,54.74104102,4925,4916.2054,5347,4349,154.1991498,0
367.8843308,370.2779773,520.3157835,166.6940285,51.6534666,4881,4881.69,5341,4417,142.9712135,0
302.9649397,308.9058762,508.4254201,157.6712009,51.46214605,4874,4873.8888,5388,4380,173.9872169,0
394.2760983,393.4218272,559.4942823,0,54.05469839,4911,4905.3828,5421,4355,162.4026794,1
235.3059232,237.7820506,414.1023761,51.8170256,53.12256019,4898,4898.0676,5346,4398,159.3321745,0
409.2419677,410.3071375,570.2454991,0,46.97702483,4940,4940.9984,5372,4408,166.0719988,1
659.6010258,659.3735625,830.9753664,299.7623182,54.21532019,5028,5022.0564,5518,4490,167.2572343,0
656.0901439,656.6770394,816.5403878,490.895528,49.75620676,4874,4861.5354,5268,4272,148.8400395,0
434.617372,436.614708,591.5328871,309.9666299,45.28677605,4845,4846.7242,5377,4467,142.9700232,0
495.0403581,495.4579371,673.3563449,299.8107364,57.81145766,4944,4940.1484,5360,4512,150.2942433,0
873.783025,873.662919,1085.213659,318.3954843,50.73170399,4666,4667.8294,5158,4240,155.8677314,0
465.7774918,466.1967064,645.9836533,278.7236767,48.95619977,4905,4912.4588,5437,4451,156.8643028,0
499.8561957,499.414529,683.9270596,266.2237115,60.77174434,4820,4816.6562,5264,4376,146.8973308,0
157.2974309,156.9610956,281.7314139,7.23060352,45.76823053,4887,4895.0124,5515,4295,172.7211992,0
438.4236639,440.8623422,630.6172638,243.0482541,53.76775646,4949,4942.5522,5419,4425,166.4199936,0
353.27248,355.2247745,532.0644538,0,49.84139515,4980,4982.8196,5520,4506,169.050954,1
667.7374079,666.8260272,842.3160752,516.4887028,49.29706017,4870,4874.7446,5432,4408,146.5322612,0
478.5618438,476.9087593,685.2777478,295.332128,56.08466912,4941,4933.921,5361,4481,147.0400359,0
432.3996154,435.3711518,598.3060186,273.6830102,54.45216582,4904,4899.6464,5364,4428,146.6306181,0
936.7485296,938.571104,1120.07408,0,62.67779259,5010,5017.4618,5506,4490,162.3934985,2
487.3262373,488.0589702,664.9129635,326.1354873,55.62404269,4912,4920.6478,5398,4402,166.5328267,0
409.7101523,414.3110276,587.9097219,224.4733048,45.85518564,4866,4869.0268,5344,4328,139.0490506,0
536.3770565,533.5765103,695.8284648,334.0646137,54.45213486,4817,4809.7764,5307,4325,152.9961058,0
243.9571066,246.1594534,406.3421088,0,50.05508064,4857,4857.884,5229,4399,135.3554674,1
402.3718352,402.7137851,556.6791637,0,50.13684543,4854,4853.4366,5442,4348,180.7632147,1
478.0709861,476.79976,666.6786139,37.52403385,59.73770741,4903,4901.4054,5371,4335,171.3781248,0
236.5644797,235.377489,403.5745394,57.10646118,55.17257076,4883,4884.0086,5339,4425,144.2775295,0
646.519117,646.8324375,828.3113792,29.72164948,51.43522228,4966,4974.919,5500,4522,149.6773003,0
261.1549751,261.6791373,412.6116885,124.6500718,43.06263016,4934,4930.856,5421,4339,170.1774017,0
455.3125651,456.4925346,607.0635669,0,47.36258611,4870,4871.9282,5348,4392,153.9675292,1
882.1991803,880.2212548,1033.837224,716.7191529,48.74341107,4850,4849.6246,5250,4280,139.8667662,0
159.4180558,158.5649497,288.6286956,26.08505841,42.0900452,4834,4840.4188,5272,4284,142.6566388,0
454.1536861,449.3938653,634.8331526,285.2394416,53.09215364,4898,4892.095,5360,4364,153.6142968,0
199.0020318,200.6546857,352.5556678,43.80465988,48.86061061,4921,4928.4964,5357,4467,150.2120421,0
540.7495638,540.7518058,695.9624385,300.3035454,52.00209341,4933,4929.3352,5447,4461,154.7414141,0
565.2024088,566.3059747,711.1286382,0,46.41670887,4992,4992.0328,5514,4568,158.7472019,1
310.156658,311.3191619,454.4220744,147.7832668,47.1440969,4818,4816.0784,5418,4216,164.3187788,0
582.1388364,580.9089881,799.1575207,0,52.35986182,4822,4822.8484,5216,4368,117.8003201,2
280.9190407,282.9878952,445.677914,113.6742021,56.92109974,4917,4915.8712,5431,4447,149.8309988,0
484.5362897,477.64345,598.0885176,268.8099786,51.75167929,4963,4963.9678,5543,4515,161.6950777,0
557.9265837,558.0380477,677.5757538,18.79504684,45.06569672,5023,5017.0586,5579,4459,164.6464873,0
637.9725435,640.4019716,826.1011144,461.8290281,57.07455348,4864,4855.8922,5432,4324,163.0337977,0
424.1000875,425.8423066,594.7180832,243.4337111,46.35337945,4901,4890.9744,5341,4337,159.6348337,0
624.14353,627.3804467,817.1732256,184.4726336,51.436155,4953,4958.9,5475,4425,168.9874918,0
485.1739919,484.9564653,647.018598,33.68702994,48.28534722,4910,4912.0702,5428,4508,147.0274133,0
434.5291557,437.7905425,603.34769,248.6762985,51.52157131,4933,4932.6006,5411,4313,153.2190069,0
752.4540376,754.7836859,950.9446005,0,48.19460681,4944,4951.7744,5494,4434,151.0550214,1
452.7322195,451.6789678,631.2246856,0,47.91334734,4794,4798.3868,5260,4246,146.4041338,1
525.2668091,528.32798,727.2911661,351.0018017,59.78978273,4989,4981.796,5438,4472,162.702735,0
334.3217455,335.543371,529.7837,104.0145928,56.79350616,4888,4887.4346,5346,4394,156.1194848,0
544.3031406,545.9593126,732.3486925,385.9923185,54.44360782,4874,4870.314,5372,4342,146.0708452,0
557.5581288,557.6816404,725.6685801,418.5210812,46.58810057,5031,5026.8616,5517,4473,172.1294375,0
581.0531657,580.9007122,748.0709661,405.938792,52.09791174,4782,4789.5842,5272,4242,157.2481081,0
476.5106711,476.5918274,666.4670256,0,47.06811401,4854,4842.8212,5232,4310,155.8678826,1
187.8838661,189.457467,337.4475843,0,47.07110798,4881,4876.013,5363,4353,150.5884054,1
672.4594981,674.9668263,827.4671272,525.6824116,51.15098794,4755,4757.3082,5209,4283,141.9752056,0
436.2073732,436.9091224,633.3525429,244.7496649,52.44783084,4952,4946.0398,5464,4466,158.0279077,0
629.2743344,628.7183984,788.8271558,145.9910194,57.85400509,4993,5003.6328,5431,4519,151.6225563,0
331.6282166,331.669433,523.5310948,171.9266228,51.62464818,4923,4920.747,5385,4483,148.7793762,0
206.2470863,208.5140586,362.2368766,83.24854974,48.01854791,4853,4844.715,5263,4201,164.8808709,0
431.2901507,429.2233485,588.9176488,241.2338576,49.92942261,4816,4814.5684,5282,4324,148.8998191,0
546.4173953,545.8717758,721.237023,350.5070254,55.15058552,4962,4954.5946,5426,4484,149.7603701,0
441.6490773,441.9527687,581.188068,305.3389395,45.20234146,4986,4983.5006,5472,4448,150.5955929,0
262.6661969,261.4141191,383.6735315,121.1392413,44.67845728,4830,4836.5768,5386,4322,166.4315935,0
788.7670448,784.2601928,939.3152644,0,56.89690738,4730,4739.0732,5202,4268,151.6418024,2
441.9555518,442.9488668,570.5614294,290.4796573,38.99508518,4829,4833.7984,5291,4363,142.5788826,0
340.9941081,339.245731,513.0635819,150.3314114,54.45239618,4818,4819.9686,5346,4406,151.5579791,0
697.5344975,700.2165755,873.9074226,564.4714879,47.52262176,4853,4852.8286,5353,4219,162.0172257,0
397.0744215,398.8130191,537.2562721,0,46.78400993,4768,4777.8138,5334,4292,155.3857269,1
183.1798819,184.1998377,344.6597235,10.26023678,43.25260093,4850,4845.834,5346,4360,156.623545,0
741.6968748,738.2425327,884.9930617,196.6276597,51.84027498,4890,4883.9626,5336,4414,148.0789404,0
376.7429412,376.2442957,543.8149649,220.2509995,52.42237701,4842,4832.4544,5316,4296,154.9406155,0
302.9192662,302.062634,455.2536116,151.2768799,50.22023464,4922,4925.7988,5470,4390,167.0556204,0
422.7448747,422.0974224,581.9244907,0,54.93665115,4984,4979.4492,5440,4454,164.7439268,5
325.5133399,328.7879825,545.9351971,0,50.81722672,4799,4810.5304,5383,4333,152.4355374,1
336.0841962,337.0811503,540.409441,0,56.36733605,4848,4843.2458,5252,4360,151.3715785,2
342.862391,345.365614,490.1629636,0,43.99667545,4848,4851.4698,5314,4470,138.1615985,1
514.7157004,517.0652585,716.5152927,0,53.1241388,4847,4836.605,5287,4187,157.1491991,1
379.4639253,380.7753251,560.141168,168.3981194,56.14221957,4834,4830.1238,5262,4322,149.6463493,0
502.2570835,503.0697469,643.0264289,200.8940154,47.94335746,4981,4982.3218,5475,4479,170.4405458,0
477.3612485,477.694088,632.4189086,318.1914534,51.1498692,4798,4795.5304,5228,4310,145.6625315,0
832.9169187,834.5198222,994.1306634,669.0443126,48.33057552,4919,4923.9502,5521,4483,158.0020656,0
427.9997264,428.5398435,572.0445005,176.3421967,53.39953526,4809,4813.4268,5301,4409,133.8883185,0
637.6838145,634.3078331,798.0942658,322.7306763,57.31856303,4898,4887.9474,5412,4358,157.1771486,0
427.6487184,426.7182509,588.1243961,271.8028624,51.45708535,4949,4953.7732,5529,4447,170.2391981,0
371.9786841,374.2431087,550.8744919,256.1752921,43.63383133,4824,4812.3826,5258,4304,150.9593655,0
434.8244444,433.8812097,596.8753846,115.519624,47.88504705,4966,4974.1088,5490,4516,154.9621378,0
382.5470342,381.0547318,542.8868844,196.7531931,52.22101662,4864,4868.5688,5456,4364,166.8996071,0
514.7242933,516.2151004,677.6993923,363.5674883,49.99266324,4870,4868.0744,5428,4352,158.2987532,0
167.8016691,167.4651281,333.1563341,0,46.97769623,4847,4840.6406,5253,4255,153.0691479,5
230.6838235,230.4691836,389.1191441,0,42.10581565,4812,4817.6936,5412,4276,158.2916489,4
840.7460724,837.9257126,1003.521879,233.590663,58.04479825,4879,4876.2032,5311,4407,144.0364715,0
126.6744148,130.8901132,302.0348638,6.637661126,46.79398833,4932,4927.0654,5354,4396,150.680976,0
676.8340132,675.6404237,836.8020917,56.25920703,55.44460412,4821,4821.6282,5313,4341,156.999891,0
335.2247381,334.471854,472.5426298,148.9137476,49.41353757,4908,4904.035,5400,4346,161.6756159,0
478.9291603,478.175711,635.2958392,295.3542324,50.72505312,4784,4783.252,5222,4224,149.9167652,0
405.8959828,406.7080665,560.8224349,119.7698421,46.46749407,4960,4960.985,5436,4510,154.8585851,0
393.7796492,396.3611727,568.5747075,239.8982678,50.30871344,4928,4933.444,5416,4484,145.4665476,0
437.4438529,434.6857523,604.4141508,105.2588524,50.67485838,4907,4894.3096,5373,4399,158.4514643,0
117.0224012,119.7778402,332.3104079,0,46.6516134,4879,4876.174,5337,4389,147.0858638,1
779.5249077,777.0202319,930.6657023,0,51.38336642,4938,4929.7542,5408,4378,157.9464567,1
356.2458729,354.413629,515.4020957,189.5661643,49.11848557,4777,4781.1608,5283,4307,159.3986742,0
441.8724211,443.7739991,605.6298425,117.5435373,50.71898424,4919,4919.935,5407,4395,163.3336039,0
466.7936744,468.3594201,617.8319481,272.7792248,46.39632052,4763,4765.6188,5231,4387,136.6097518,0
833.9355732,832.172412,992.4876878,0,56.19396485,5042,5042.659,5600,4642,135.4189164,3
388.8140384,386.1782467,507.4691835,18.10467268,41.84110358,4843,4834.9266,5281,4341,143.4395253,0
410.7278875,413.064806,598.0539717,230.104666,48.70222765,4825,4815.0182,5295,4349,146.700975,0
531.4957685,532.6659778,669.709581,404.4317915,39.80849039,5025,5013.5586,5437,4403,170.1175957,0
428.6416091,431.2321459,625.1718256,267.3101302,54.36252521,4960,4966.4072,5480,4572,149.1205331,0
630.5192803,630.8680493,793.8300034,6.930724645,47.15731347,4961,4959.4754,5641,4369,159.4864132,0
518.4667652,519.3623844,682.1661377,0,55.37314019,4895,4900.5372,5315,4407,141.6500174,1
363.4514616,364.6213795,508.7256572,225.2456393,47.88726176,4827,4825.3362,5291,4401,159.5252336,0
486.0377144,484.6747473,632.2816824,64.16159473,50.29476944,4870,4871.1872,5456,4420,149.9940031,0
675.9732285,673.3819467,832.2337537,398.1664086,53.48636786,4741,4736.5268,5163,4325,129.4481954,0
922.5157894,924.3883577,1087.964546,633.7446023,49.06473786,5081,5077.0626,5663,4473,184.143756,0
