medianCap,meanCap,maxiCap,miniCap,devCap,mediancost,meancost,maxicost,minicost,devcost,solutions
271.8007843,274.4874207,578.7920835,61.13223319,74.33059234,5657,5651.8644,6225,5009,184.8353819,0
296.7572298,295.6028382,529.4611046,0,71.489337,5713,5702.2868,6199,5121,172.8087733,1
382.7512812,385.9497095,679.7396363,152.4868391,72.98845541,5604,5607.9356,6096,5030,153.807695,0
633.5778807,640.9098583,948.070891,394.0738812,89.64870893,5568,5558.1386,5978,4958,159.0690831,0
763.3917769,766.2634279,1021.583527,413.6641795,75.40801417,5722,5718.5428,6232,5018,186.4451763,0
787.2828305,787.5978562,1045.745433,552.5731542,79.72580251,5732,5722.2368,6306,4954,205.0327114,0
247.6292925,247.4761042,542.3377023,0,75.48598576,5644,5641.0104,6138,5146,159.5200924,2
497.3059651,497.2657217,803.5592436,242.605831,70.79864588,5612,5617.7698,6168,5164,166.8841832,0
414.2985704,416.7470217,637.7009815,214.6975219,63.24977899,5604,5608.6902,6202,5144,167.370179,0
353.4893611,356.3727137,636.0188383,0,76.73257482,5616,5622.2756,6122,5032,175.7419792,3
529.6877724,530.1453715,783.4947444,224.6135552,78.69959435,5730,5718.2156,6210,5086,169.2013875,0
476.434461,476.2999469,711.4703998,0,70.83943255,5748,5737.798,6234,5156,177.2111531,1
284.0642991,285.6929072,522.9283236,9.212870944,68.9061969,5698,5682.3714,6180,5118,180.3463514,0
443.3073754,441.2172076,646.9814524,232.9676403,61.12619874,5594,5597.3016,6144,5118,183.2333273,0
632.8160285,633.5108788,874.3434803,117.6138579,76.76761695,5720,5725.38,6278,4978,201.5360027,0
404.710969,404.5428208,646.9981988,186.6650146,79.26758092,5618,5619.1916,6116,5138,167.022928,0
338.8719063,338.7411616,608.1988538,0,76.08576733,5679,5677.3624,6161,5127,162.0956627,1
525.4537038,525.0453481,770.3037757,0,75.92689936,5702,5700.7774,6286,5178,178.1272805,1
711.799538,706.3094419,897.2055448,204.2771867,73.46786817,5767,5773.4208,6365,5221,172.5851086,0
321.2880712,324.8708958,541.9794343,30.51533985,70.22303864,5610,5603.4472,6018,5096,154.7955529,0
522.9888092,523.5801383,804.9731568,29.28185269,89.83585926,5630,5639.5996,6050,5218,150.672603,0
794.8459787,797.7927617,1047.525634,548.8104136,87.31257346,5781,5778.7582,6449,5187,187.512313,0
872.9130019,869.558224,1104.121206,385.690134,81.23840825,5660,5660.169,6134,5206,166.3949105,0
386.9959347,391.3118974,650.975865,187.0235601,75.84229357,5652,5633.7984,6120,4998,159.3740586,0
533.6152704,530.9792386,741.4065952,346.909573,65.12461673,5673,5672.6336,6161,5165,147.0705197,0
408.6626209,411.4047779,699.6550464,118.9603316,75.57083089,5613,5617.5034,6199,5099,159.8014862,0
387.790388,388.1146692,635.6839983,144.0373962,78.62895375,5681,5673.375,6305,5157,164.9793944,0
666.6314489,668.4957977,902.2519879,424.3441281,71.59501537,5688,5696.1774,6366,5172,162.9105869,0
547.6816151,547.216431,786.1998826,0,79.40712257,5637,5640.82,6093,5009,152.2538499,1
485.1924038,489.7918297,701.9271668,282.6474869,68.20493476,5623,5617.6002,6131,5177,149.0734187,0
677.2558883,673.0113906,945.1038576,375.382654,85.11128993,5629,5622.3948,6095,5075,161.3973015,0
721.9615701,725.2588913,996.2433445,0,82.25615148,5715,5726.0234,6355,5105,200.448398,1
316.0412508,316.2363096,583.495064,47.08080496,74.73913909,5710,5708.6668,6192,5256,163.5288164,0
732.1595114,737.1231525,1003.168633,509.9870602,87.76962657,5642,5640.3462,6092,5130,158.6020748,0
728.5259047,730.0344198,1029.855487,302.5107823,82.4882707,5761,5749.6752,6249,5171,179.0979712,0
558.0304435,560.7773084,791.0752859,275.0840528,60.34324688,5582,5591.383,6192,4918,186.1569738,0
529.7582409,533.0548746,827.7724897,254.8463296,84.93944144,5673,5667.6494,6307,5039,186.3563884,0
495.9316048,497.9101546,839.8355965,289.0206364,70.31817371,5682,5682.0342,6452,5114,194.730538,0
600.3075271,597.8350086,861.0797671,273.3475073,84.07047283,5633,5625.6464,6125,5035,149.6744673,0
324.1334987,323.9724033,553.8570808,44.83819545,73.34458018,5641,5635.1666,6105,5135,167.5231991,0
720.523472,722.2981407,990.8934272,0,85.18997884,5679,5676.7524,6291,5147,180.3986704,1
393.7103661,393.1223075,599.6610023,179.1046347,61.78943128,5757,5748.958,6317,5091,191.2136246,0
301.802723,306.5631522,641.2420695,15.77922617,74.16440255,5679,5681.542,6289,5155,163.1062471,0
444.6118383,445.7881168,664.0549009,8.095700325,73.41341868,5641,5644.4574,6193,4937,178.9173384,0
258.9280109,263.3692494,506.2958939,33.72468093,72.92777289,5723,5712.1946,6283,5083,202.4177001,0
390.6436204,396.5415823,684.3638032,0,80.80516361,5680,5671.1006,6188,5068,174.232783,1
183.7987339,184.1404186,401.3531474,0,61.05435815,5669,5657.713,6159,5065,188.6218101,5
176.1379587,181.4048361,414.3160972,1.857162816,62.67332217,5646,5649.2378,6166,5172,171.9731382,0
344.5972059,346.0520282,619.9108427,38.16392926,68.05149421,5607,5606.4218,5977,5089,145.2490512,0
322.7959191,325.9622975,562.2076606,0,73.02559993,5639,5625.8296,6135,5035,165.3586132,1
732.0718152,730.2476705,1032.816583,494.445361,77.85970004,5669,5677.7164,6193,5155,153.0023646,0
448.928693,448.9530274,689.5717494,213.374198,71.98985613,5624,5625.7988,6214,5004,172.5485286,0
174.0445059,177.435188,421.2159452,0,65.01623463,5642,5637.9882,6192,5024,174.6360406,2
197.6179862,202.9209953,457.5857768,35.58386067,67.00925048,5679,5676.9094,6189,5069,175.1531198,0
198.4603463,201.763643,437.2649068,0,71.24798605,5640,5630.0768,6158,5016,156.6710991,1
728.8189982,723.7731416,970.2342108,414.2096176,94.14960349,5682,5686.4934,6328,4894,191.910515,0
495.8452963,497.1613543,776.1654581,107.6062255,87.69657529,5598,5596.4528,6130,5102,152.7404117,0
250.1410735,254.5877764,476.265676,47.22840527,73.71600106,5639,5643.7264,6135,5181,166.1455348,0
395.003381,396.4024711,707.5596335,109.5212383,81.13865628,5723,5718.2728,6253,5197,182.2236757,0
517.3038615,518.5758978,767.8545324,260.0235828,75.0974654,5616,5611.0572,6026,5152,152.7187949,0
745.5339964,745.6498261,949.0945587,244.9330649,74.44762737,5744,5747.7632,6212,5224,177.5254571,0
436.1838074,434.2413908,662.699719,8.467873663,81.50823057,5710,5699.5036,6306,5108,177.7453369,0
639.8868888,637.297447,891.425073,351.0674837,80.57035062,5696,5689.2718,6188,5084,166.5438336,0
262.8667784,266.2038814,584.554237,0,75.31152741,5633,5639.3456,6191,5183,172.7258376,3
705.3711647,707.2980025,950.1955018,169.3314602,76.60072403,5695,5698.1936,6181,4901,176.9090572,0
616.7041761,618.492377,870.2866788,168.5376326,78.11983624,5745,5754.4454,6303,5201,172.2379982,0
443.9483827,443.9759622,722.7369059,210.4530738,81.6753517,5638,5634.1904,6060,5194,157.7018064,0
300.4160043,306.4294698,610.8402386,65.03361609,81.71351701,5732,5728.6066,6322,5134,196.578242,0
530.3777782,523.4141538,750.8017115,231.2299509,84.12246215,5641,5642.194,6167,5097,158.6996936,0
323.6889121,326.7268051,600.7917413,0,75.73059981,5697,5704.3118,6251,5209,158.329387,1
288.5816195,286.5279145,536.5730717,60.12104492,76.92078805,5628,5630.9424,6174,5124,169.8475124,0
745.1005438,743.9799363,989.5371019,286.6471932,85.93232905,5550,5544.7614,6036,5050,164.6388966,0
440.5477338,443.6760352,732.0984773,222.01098,78.77091911,5738,5740.1984,6352,5132,169.0116725,0
393.3086213,394.0455738,650.408365,0,71.32006179,5687,5684.9672,6173,5239,141.8864889,1
270.6949086,275.4865804,541.4658119,37.01486686,73.699924,5712,5708.3554,6282,5188,176.4876418,0
492.6987663,491.1351253,729.524747,0,75.28088605,5664,5669.4244,6256,5184,156.9882132,1
418.4206206,418.8185582,654.6555567,163.6782152,82.78638835,5633,5627.5656,6179,5149,166.7040038,0
355.6813811,356.9325057,659.6030753,123.6060928,83.62009201,5692,5689.176,6225,5203,182.6379923,0
547.7830077,548.5634414,850.0730704,313.7664534,92.55279819,5649,5652.8298,6077,5083,145.6152225,0
487.1717591,487.2995014,754.7117019,201.7133279,85.62524989,5680,5677.0014,6256,5026,194.6355034,0
167.4002581,170.593364,399.3380323,0,64.418252,5694,5690.5546,6232,5234,147.8807953,1
416.7002243,419.184841,673.77424,187.2815014,68.33608147,5655,5666.0788,6131,5187,169.9239035,0
299.3225588,300.2142519,542.681204,34.31117794,72.11462265,5679,5674.9262,6221,4999,190.3958901,0
684.0606629,685.1466181,963.4490795,440.9538911,84.31309114,5681,5682.0016,6141,5187,147.8016725,0
281.0105289,283.2241594,509.5987564,30.51501689,70.92964782,5708,5699.4576,6224,5094,169.7812481,0
358.1520771,357.966764,571.0695483,0,72.86284725,5681,5682.639,6197,5159,158.4137433,1
587.0121788,590.4887812,834.6078885,368.317277,74.59862474,5649,5654.7304,6175,5147,158.1028884,0
809.3647651,810.0612648,1071.877932,571.4470848,87.64058343,5706,5707.351,6256,5050,179.3503744,0
263.9439463,263.6906769,528.8447429,16.18390942,72.32649777,5716,5714.464,6270,5176,161.5259605,0
525.9420629,527.4449319,754.7138264,0,70.4610446,5626,5624.0902,6282,5084,193.1383138,3
828.8413818,827.8434504,1068.354055,592.2175898,71.26268893,5622,5614.835,6116,5174,150.3266203,0
646.7785363,650.1901335,925.2570615,391.2726073,76.74673697,5596,5592.5358,6080,4974,185.5140397,0
298.1659955,303.0364544,565.2645689,73.5822752,73.40956902,5648,5651.2054,6180,5222,155.877627,0
1046.238193,1044.532074,1300.438583,0,83.78419194,5788,5791.2602,6366,5202,182.0928189,1
277.4206242,277.588227,500.4302211,0,70.96311928,5681,5689.089,6217,5199,181.2949742,1
441.8827432,438.5444415,742.876209,105.6118513,82.60366345,5595,5594.1146,6001,5167,140.3628372,0
282.7013235,282.6795546,512.7273978,84.47224788,64.04729412,5678,5675.4258,6257,5103,184.5843306,0
768.9973528,772.7348224,1022.277716,0,89.12592808,5738,5748.2782,6284,5210,181.4411238,1
630.7797932,631.0528298,930.8191058,315.0900143,89.64606319,5749,5746.018,6211,5229,156.9317192,0
541.5999296,544.0865818,846.9842967,0,94.52874044,5627,5632.9468,6097,5079,162.4321679,3
449.9130412,448.8349546,725.3140682,217.508648,82.14018429,5700,5686.5774,6218,5074,175.1046607,0
201.9718996,199.965644,453.8629066,7.075732146,63.18645786,5606,5621.1364,6236,5080,174.3170714,0
591.8041813,592.752015,869.3196813,299.7463416,87.10520511,5727,5721.7666,6285,5039,183.0035407,0
599.1268452,597.1592606,783.2544001,25.06653822,62.2730675,5716,5714.8124,6208,5242,167.776518,0
400.6023489,401.5262309,620.0337738,148.8974632,74.03616761,5568,5561.7788,5968,5060,156.6792975,0
317.0515079,322.431513,618.4668104,46.06583124,84.96403616,5657,5668.9444,6241,5193,165.5087651,0
426.1399675,424.2245908,695.578822,0,79.34899725,5717,5718.5016,6185,5173,187.9256417,1
298.0291624,298.4248628,540.2943502,91.2138779,74.63159003,5689,5691.2262,6235,5201,167.3786427,0
492.3530745,495.7425053,773.3964995,305.0076075,74.74638924,5672,5673.409,6206,5206,176.4260024,0
605.4280608,601.1276945,843.7599915,89.44477407,91.57931056,5602,5606.4058,6082,5182,159.9172227,0
451.2090545,455.1618317,702.9359682,61.53272133,79.20475194,5629,5628.1344,6129,5145,161.63277,0
401.450068,408.5697722,687.3657322,197.4250884,81.75064342,5683,5683.465,6167,5227,165.6917915,0
405.0718979,410.5876874,638.4714473,153.4204772,73.97238939,5685,5689.3832,6267,5163,172.3284061,0
645.2019848,647.4832546,960.7070766,153.3462558,79.54128878,5625,5625.0438,6169,5121,181.605053,0
333.5769623,330.8304324,647.7593634,55.31238176,89.22742916,5702,5704.6444,6114,5266,155.9274163,0
879.909919,874.0236596,1155.204467,491.1199727,91.33575557,5598,5593.941,6066,5138,139.5935504,0
782.2587918,786.1911351,1048.293222,118.9433897,76.75523486,5576,5583.6496,6082,5066,175.7709021,0
596.3957514,601.1711693,944.0179737,263.282804,78.94527426,5587,5583.2222,6035,5107,153.5329926,0
389.8348039,394.9243576,781.743264,105.0936383,89.9974952,5643,5638.7306,6153,5205,149.2949719,0
1042.589021,1046.453137,1362.674824,614.1549459,74.8363812,5663,5676.7886,6319,5227,175.3605671,0
441.3104872,445.4965258,695.6020131,252.624547,68.69762175,5737,5743.2402,6335,5147,173.9025276,0
541.2151733,541.7114718,757.7442688,314.6654932,78.23825495,5675,5677.1022,6197,5223,149.1995347,0
258.3291895,258.8047561,555.8614291,0,84.99405555,5640,5638.3916,6178,5056,179.0935383,2
477.6371811,479.4920982,648.3264236,140.3740832,55.64562212,5710,5704.4234,6246,5172,184.4223466,0
684.4159849,685.8478421,918.922578,421.8955059,81.79434523,5572,5570.0224,6104,4948,157.8570375,0
350.7174153,354.6643545,652.3760137,123.4307085,80.6635342,5689,5683.9146,6281,5055,185.7974809,0
692.820137,690.8727611,943.8945475,322.3215658,84.45028706,5597,5603.3708,6123,5033,174.1817353,0
580.9214538,583.5555756,876.5660931,331.9030862,77.34201496,5727,5729.6848,6239,5243,167.6260548,0
259.1251224,262.0179815,485.5995709,43.63982283,65.9636815,5699,5699.944,6235,5185,151.8012624,0
406.6275318,409.1356665,697.8875599,86.90800549,76.71305952,5613,5616.2236,6117,5095,180.8090739,0
521.2141662,524.6295856,774.9644529,296.4569827,78.59986334,5621,5604.1488,6225,5055,165.3350062,0
677.2349463,676.859248,883.8836432,0,77.05882285,5576,5572.4144,6064,4996,176.5520962,1
337.2403618,342.8396139,599.4276783,0,79.76355668,5688,5690.9784,6278,5210,158.5058192,2
423.5344291,425.4154186,665.5254735,192.2020069,78.69039769,5737,5739.2442,6281,5249,170.9320496,0
448.8748394,447.9961516,704.2661665,163.7439843,80.45718429,5690,5698.48,6228,5130,167.6812285,0
878.7120122,882.2393849,1110.588442,651.6479891,77.81108584,5709,5702.5118,6127,5197,171.2695713,0
645.1033986,650.2413345,926.1332943,412.2545035,76.09741388,5726,5726.6236,6326,5214,168.886281,0
235.3470078,236.4509906,450.3748285,34.73704245,66.09569617,5655,5648.5664,6123,5153,166.2499804,0
285.7116604,289.2487032,492.6306886,17.26068633,69.50912743,5637,5639.1138,6259,5091,183.5138127,0
401.8606812,402.6408801,649.6902921,84.06909451,79.26165107,5615,5601.095,6195,5005,178.5454569,0
404.662876,408.0719839,670.5573909,183.6961954,78.62774911,5699,5696.972,6187,5135,171.736638,0
593.3004634,593.4306425,834.368542,341.4322151,80.1814844,5625,5616.2232,6131,5097,181.0536666,0
435.0649109,436.2667652,702.8387679,124.5118406,84.83585087,5729,5726.6354,6301,5179,179.8589388,0
704.6479052,703.2735559,964.0808866,7.483415144,74.54023304,5648,5642.7624,6192,5118,169.435204,0
718.3975334,723.8528775,1001.021221,314.4537347,83.28490375,5605,5596.125,6251,5109,155.7126237,0
367.9560817,374.1700146,658.7319188,0,77.38345073,5676,5681.3102,6154,5202,165.0126267,1
782.685922,783.2764373,1055.590884,446.2743346,88.13707567,5728,5723.7582,6276,5128,188.7725264,0
497.2547577,501.6761126,835.3253914,0,86.38600852,5556,5559.8434,6056,5038,185.4664559,1
501.3363181,503.5982227,751.9363239,214.8645817,77.3760723,5633,5632.0646,6259,5003,188.3134914,0
435.3835748,434.8694658,679.2680037,215.5305287,72.35848225,5753,5743.8546,6375,5117,172.500777,0
334.6785409,332.885365,588.7570655,0,79.66861106,5626,5616.4532,6154,5062,173.1483185,1
614.509428,614.5900258,843.3563326,358.1219814,69.97835613,5657,5664.4594,6175,5111,163.4709275,0
394.569751,392.4087523,678.0490343,81.48438631,76.8086769,5667,5675.9888,6217,5115,164.954192,0
332.5129934,332.1576077,577.3085026,30.88347291,75.59661442,5649,5642.5964,6105,5099,169.1046785,0
369.3414887,369.5414601,599.9345682,83.63632866,69.85853047,5632,5635.9196,6172,5112,141.3796136,0
331.5651115,336.5801227,588.7627234,126.3862933,75.31188718,5605,5599.6652,6331,5043,171.8660127,0
364.9071183,362.4426674,633.5491791,0,73.22235712,5658,5656.4154,6186,5174,158.5038291,3
336.631161,337.4994641,534.8647232,69.13719174,70.90073152,5639,5640.5064,6283,5029,182.6772924,0
390.4835413,393.8913958,627.9232405,0,74.86006292,5649,5653.6284,6103,5031,168.6113315,4
973.8462915,973.2437538,1257.103328,675.3311021,84.2567525,5742,5736.7768,6234,5206,168.1919754,0
442.1215784,446.0759327,767.9847961,0,82.23436963,5658,5668.7568,6196,5150,174.6400689,1
542.018424,543.402719,821.1118934,0,80.22826428,5642,5641.4838,6086,5050,164.9206729,1
508.2993806,509.8952055,782.5738432,275.8354093,79.69864076,5687,5680.3294,6237,5053,174.0753914,0
320.8016837,321.7985908,533.1825977,109.9055606,77.15640681,5692,5681.8802,6172,5158,173.3670731,0
509.9256775,511.4779117,740.7142085,277.4492945,74.31602646,5582,5578.8094,6126,4948,168.9445012,0
453.3115406,455.3685934,694.2581863,54.27926044,74.21069789,5695,5681.1668,6247,5135,166.4096589,0
587.9393649,582.3009062,793.9278182,311.5565711,78.71177705,5668,5669.3564,6186,5076,170.6607752,0
514.6865535,516.2341122,782.6963705,85.30633599,70.77570414,5556,5560.0258,6056,5054,173.9157927,0
398.9303792,401.5207269,637.3004371,0,70.86459837,5647,5644.15,6141,5155,156.1796578,2
392.54061,395.6828541,703.0186761,120.1705999,92.37868434,5604,5609.2916,6218,5116,161.537871,0
434.1582545,431.1093807,684.425586,202.4038368,73.14908904,5700,5700.5066,6166,5182,171.1400449,0
510.5537479,512.1166157,830.1892035,102.8801266,83.93351443,5680,5686.1456,6294,5160,183.642384,0
482.978207,483.7227554,756.8676959,159.967292,85.19985719,5617,5620.1118,6221,5125,161.4561746,0
558.9699773,562.0638027,783.5156679,94.94962464,65.02910292,5640,5638.6178,6172,5104,178.9500789,0
238.8923114,237.1344522,450.6807646,0,70.57471312,5622,5617.8928,6266,5068,186.8117012,1
587.1697138,584.5365455,848.5712432,0,86.22775946,5716,5710.2272,6256,5124,166.9529047,1
729.4105466,730.8876037,997.2319236,193.1628595,87.87973057,5768,5742.1702,6308,5156,198.6221303,0
339.4410901,340.7120945,571.6807793,75.84147742,74.93031164,5658,5650.2362,6120,5174,163.1719431,0
467.6236295,466.3392968,664.9900943,256.1171687,65.50443168,5621,5626.2466,6199,5021,153.5991744,0
180.1696366,181.9635283,359.4488336,19.98523432,58.85528044,5627,5624.1032,6141,4985,180.4479885,0
982.491491,975.6134893,1194.887112,450.3838086,81.38114756,5620,5615.0284,6080,5096,160.0635399,0
570.0956871,572.0441778,836.101955,158.9500608,70.88060654,5739,5732.6884,6327,5079,180.6019859,0
437.5062655,440.1620914,725.094879,239.7770628,75.22983309,5629,5621.8396,6031,5079,149.6377061,0
395.537414,397.197638,740.120124,135.8485555,82.41894969,5630,5628.045,6086,5152,153.2496081,0
306.3924295,308.80119,572.5892537,73.41677545,76.70924726,5624,5633.1998,6164,5080,168.9317498,0
411.0973846,413.6968478,654.8866432,178.0412817,72.55406325,5656,5652.0764,6106,5154,155.736451,0
746.4380212,743.5101708,1008.928758,485.9788543,88.4556162,5670,5673.3458,6134,5210,156.7459563,0
606.3777669,605.46079,880.1152238,0,75.3612469,5654,5655.5516,6178,4984,167.1601859,2
354.0415407,354.2477288,602.8990554,0,68.93203105,5665,5674.9232,6223,5145,177.1040093,1
266.5110609,269.6836424,529.3086315,48.56396457,66.7459009,5661,5664.9856,6259,5047,171.3605876,0
600.0209265,599.2526508,885.1277116,331.8232503,87.93726448,5635,5643.2322,6225,5065,191.3969929,0
1010.94001,1014.430518,1362.537576,0,98.90921059,5757,5766.5036,6415,5127,206.4703388,1
545.8310057,544.9041579,785.5224937,0,75.97385258,5577,5577.3598,6049,5061,146.8170935,1
507.3265879,505.9667705,771.1221006,255.4961681,80.84414414,5659,5652.7294,6133,5077,175.8784193,0
460.0422879,462.6611792,715.7251928,253.8814224,73.43465081,5618,5622.9892,6134,5042,175.1086517,0
509.1705202,509.4416682,738.1284427,264.4919406,72.36347838,5732,5738.081,6302,5240,186.1346379,0
598.407528,599.4787101,856.8170573,351.6521472,78.52847715,5644,5636.1982,6102,5092,165.3354587,0
611.2805704,612.8144488,873.7819385,50.05483399,80.15931271,5550,5549.801,5998,5056,144.0511715,0
690.2364861,695.0357937,1037.983331,155.3758594,83.1862571,5695,5688.1138,6153,5111,154.8965043,0
370.0380164,372.5591654,638.4340553,134.3173189,73.20444483,5644,5643.0438,6076,5102,149.017869,0
379.8640234,382.9139178,596.7901247,147.5945917,67.26672192,5729,5736.5408,6295,5287,165.7948598,0
382.158178,383.8475247,597.5848459,25.99266157,67.09595239,5587,5594.7756,6167,5027,182.1255832,0
354.4999542,351.3077862,637.8560276,76.8834513,75.17644064,5693,5686.6448,6249,5087,166.5152901,0
672.5856625,671.3650457,873.0331075,461.9392318,77.42728127,5599,5611.9138,6171,5167,156.4897945,0
539.686282,542.9973102,780.5189001,305.768194,72.73201216,5581,5565.5026,6061,5049,160.2198408,0
605.6605803,603.6085218,864.4065947,89.55267573,71.69243739,5550,5551.5562,6020,5098,152.1662178,0
680.2442968,678.0021697,928.2093358,448.4435238,82.5294898,5620,5623.0798,6162,4994,180.6852491,0
560.4482504,561.4923988,803.9038617,84.11799774,74.17351394,5543,5547.5128,6079,4965,153.8451021,0
650.5319961,653.5541654,864.9832906,0,69.19020753,5722,5719.7954,6258,5028,177.4195055,1
165.1228051,167.1637433,446.6845776,10.26430108,64.63196577,5662,5653.6394,6262,4994,189.9680878,0
418.8316198,424.4170036,669.9547708,169.9705984,71.50962835,5589,5583.6896,6071,5141,157.425514,0
418.5307245,420.9935294,706.1404028,136.9677857,78.34491362,5603,5599.285,6253,5091,177.664898,0
404.1207754,400.8203384,706.7055221,144.4953222,83.07577297,5600,5611.997,6052,5136,153.6207004,0
517.9754876,516.6233201,726.8205894,302.816507,73.31550145,5716,5710.0448,6182,5074,172.740389,0
445.8757326,446.3710629,657.9422382,82.46588081,69.32502946,5616,5616.2052,6138,4996,184.7095999,0
398.3418858,398.2396497,607.0126682,40.43932995,73.73290762,5635,5631.1222,6135,5053,161.3379554,0
295.5628884,296.5853891,557.2781735,56.68218707,78.92453373,5678,5674.2504,6218,4990,189.1622195,0
457.582808,458.9801471,744.0494873,167.6862384,78.5554866,5755,5739.8334,6317,5261,175.0924174,0
979.7678106,975.105907,1177.938628,285.0688704,70.13451175,5762,5774.1898,6318,5252,195.371872,0
324.5763868,323.8711515,611.2109336,41.80938256,78.08218372,5682,5679.6334,6206,5040,156.2462556,0
468.8697375,467.6903674,671.0269211,0,72.49604943,5602,5602.927,6154,4980,176.3780924,2
850.3738653,848.5398224,1067.493016,571.7567432,82.80876338,5675,5683.718,6301,5049,203.92302,0
357.8267682,359.7133195,588.4760261,0,76.15260853,5743,5750.9976,6357,5247,181.5191163,1
521.9225629,522.5052863,760.6565556,311.9705095,71.7309878,5641,5643.0406,6119,5213,156.3737381,0
902.6505336,896.6180641,1143.570847,0,87.34248585,5760,5754.6722,6334,5224,163.2880074,1
488.5774066,493.3201711,772.081031,119.4804715,79.06110911,5661,5655.3928,6153,5073,170.6624672,0
364.3761758,363.9892968,572.8819114,0,66.42773176,5672,5667.0488,6130,5094,177.1163257,2
806.568217,803.7150576,1067.886809,156.3266539,73.33238054,5637,5625.6404,6163,5007,174.7524589,0
325.5905634,329.8786352,547.0921197,0,64.96662749,5733,5731.222,6285,5243,181.3801144,1
301.5677031,299.1480857,552.2337215,83.17422349,72.06135881,5715,5719.6178,6269,5217,177.0760524,0
1074.154456,1073.993331,1314.134248,721.9503205,74.3390195,5681,5681.258,6145,5145,171.222498,0
651.2048705,656.2117175,908.2495017,406.2600989,81.74555086,5775,5761.2582,6283,5061,185.002982,0
321.7225048,325.3605344,565.043817,91.20779291,74.13951697,5669,5667.3836,6229,5111,171.3588657,0
853.6354561,854.4800272,1163.735649,594.2221966,80.75708307,5684,5678.3632,6242,4960,178.9789465,0
446.3728773,452.9267253,756.037748,219.8642847,87.64616097,5659,5651.3832,6093,5075,162.0165608,0
274.4255939,278.3246367,542.2371836,38.72939931,75.92037898,5678,5677.885,6204,5132,159.6805711,0
289.850882,293.5875312,550.061881,56.58644784,77.82473422,5676,5673.5788,6286,5116,187.7451725,0
320.2545236,323.4017883,652.4228395,0,80.44233909,5632,5646.9228,6332,5090,183.3744727,3
738.9116848,742.2187689,985.641284,506.5665067,68.28676783,5788,5785.992,6326,5168,185.2294187,0
301.1894418,306.4520401,562.4159729,92.33623706,76.98209441,5634,5632.2284,6104,5138,162.3197974,0
547.4424017,544.2621821,811.6496888,190.7318953,88.1508966,5779,5774.6938,6291,5211,175.3036527,0
526.449064,531.2380235,834.6012832,203.0658478,85.39243114,5710,5712.3782,6206,5190,181.9604038,0
402.4664618,404.9412773,650.3940854,168.7680612,75.66280667,5698,5694.9982,6118,5162,154.6864803,0
441.6619075,443.4439645,702.5009307,0,82.89083404,5732,5726.921,6266,5124,181.1355144,1
438.1599233,429.1899674,666.6181573,89.0763376,93.01817995,5759,5757.1096,6313,5141,174.156378,0
679.4975013,683.0981364,931.6892827,355.3308188,84.16305478,5628,5630.2174,6214,5132,168.4702951,0
478.454292,481.2570091,763.9657906,210.8100294,87.66316879,5668,5667.292,6238,5056,194.4897579,0
480.0606842,484.8931394,699.9955677,276.2679661,66.24038474,5630,5631.0202,6064,5060,149.0264473,0
328.3213701,332.2665923,599.6418048,65.71136189,89.90993005,5679,5679.297,6145,5175,161.4585823,0
396.1941637,394.6914973,622.4180471,137.5724849,77.77037407,5668,5670.0506,6232,4978,172.2449101,0
692.7059613,696.0938129,950.9250544,435.3846056,84.80612333,5757,5768.1088,6475,5069,190.6815066,0
773.1624233,769.9184732,1014.210245,133.6434881,88.17877635,5714,5730.6392,6228,5258,163.3793507,0
468.4789834,467.011985,767.0008612,59.34413667,76.71346453,5603,5611.8062,6213,5099,164.0442941,0
771.5721751,772.6069386,1059.750224,553.3949076,78.4817248,5732,5743.11,6304,5142,198.2262886,0
441.6124883,443.7621945,721.1367684,0,79.21230928,5683,5677.0804,6205,5091,170.7304447,2
696.6356466,699.5799388,995.295866,409.6992442,86.48956422,5592,5596.991,6100,5092,171.3864683,0
430.9894016,434.0196891,657.0782549,161.3262344,68.70011265,5628,5623.7174,6240,4908,181.016403,0
318.3826334,321.2496098,565.5252859,0,71.24290001,5603,5602.452,6103,5061,157.6622862,1
384.7861389,380.6726631,629.3848093,169.2866444,74.34779935,5602,5614.7564,6240,5024,175.9714973,0
807.5854172,808.3383315,1039.449033,0,75.42675554,5586,5583.4636,6022,5080,167.6679226,1
368.1481585,367.1711499,633.1178873,100.1392227,77.19459079,5667,5664.8716,6327,5009,180.5293713,0
348.6561957,352.366524,614.3671528,0,76.67090031,5633,5627,6149,4995,178.9239436,1
399.1947209,403.5944276,643.5501782,0,83.55937357,5748,5736.435,6338,5138,193.1105217,2
380.2397867,381.9624687,638.303004,0,79.1771565,5619,5630.6256,6299,5001,175.8470353,1
698.8433596,699.3190619,945.7383022,185.5675489,77.45025425,5635,5635.8578,6159,5087,181.1493168,0
592.9785315,594.5815844,904.282763,280.8025485,87.8598534,5691,5682.0614,6243,5201,177.0570649,0
488.8300052,490.9972881,763.4562185,165.171382,65.15275874,5698,5697.9798,6352,5106,194.4116005,0
503.1037818,509.9125493,773.3373657,294.3551536,77.06924568,5768,5759.2788,6331,5109,177.9079174,0
549.8019035,550.1680309,818.0564793,81.49670474,83.1515178,5628,5631.615,6146,5050,166.4465181,0
749.2134155,749.5268291,1041.430145,504.1580352,81.47840715,5707,5689.1442,6237,5127,176.7157164,0
