5132,-7,0.625,1160,9
5572,6,0.5,986,9
6074,5,0.141000032425,360,9
6154,19,0.0939998626709,185,9
5821,29,0.234999895096,554,9
5415,39,1.6899998188,3505,9
5915,-105,0.234000205994,456,10
6206,-91,0.140000104904,259,10
5694,-81,0.171999931335,400,10
5131,-71,1.26099991798,2484,10
5737,-66,0.406000137329,869,10
5323,-53,1.81299996376,3199,10
5841,-42,1.10899996758,2423,10
6023,-31,1.54700016975,2759,10
6249,-16,0.0939998626709,246,10
5892,-10,0.125,307,10
5372,2,2.1099998951,3925,10
5191,12,0.530999898911,1181,10
6073,17,0.218999862671,455,10
5844,29,0.203999996185,373,10
5424,43,2.03199982643,3885,10
5642,-101,1.82899999619,3615,11
5800,-89,0.40700006485,964,11
5764,-77,0.906999826431,2046,11
5883,-69,0.328000068665,737,11
5816,-53,0.0469999313354,136,11
5242,-49,0.438000202179,884,11
6020,-33,0.765000104904,1676,11
6169,-25,0.25,664,11
5796,-18,0.34299993515,804,11
5875,-12,0.766000032425,1546,11
5346,-3,0.860000133514,1515,11
5116,9,1.07799983025,2151,11
5694,22,0.515000104904,1035,11
5270,34,3.21899986267,5775,11
5619,38,1.39100003242,2867,11
5750,-108,0.890999794006,1733,12
5613,-87,1.04699993134,2124,12
5367,-83,2.17199993134,4432,12
5749,-71,0.125,256,12
6034,-56,0.0310001373291,50,12
6294,-49,0.389999866486,874,12
5680,-41,0.891000032425,1602,12
5666,-29,0.440999984741,840,12
5366,-19,3.11199998856,5913,12
5498,-9,5.26600003242,9846,12
5207,-1,2.26600003242,4312,12
5812,6,0.391000032425,794,12
5236,22,3.95399999619,7649,12
5560,30,3.72000002861,7176,12
5213,43,1.0,1848,12
5780,-92,0.108999967575,281,13
6408,-92,0.0310001373291,91,13
5911,-78,0.171999931335,374,13
5931,-67,0.155999898911,339,13
5486,-62,1.15600013733,2337,13
5523,-47,2.03100013733,4318,13
5839,-38,0.077999830246,192,13
4778,-35,2.9849998951,5476,13
6205,-16,0.047000169754,114,13
5465,-14,0.328000068665,635,13
5240,4,0.391000032425,791,13
5612,9,0.110000133514,212,13
6210,20,0.0940001010895,226,13
5479,25,0.514999866486,1081,13
6176,42,0.141000032425,338,13
5889,-96,0.422000169754,898,14
5514,-89,0.655999898911,1477,14
5853,-77,0.5,1130,14
5239,-69,0.641000032425,1261,14
6259,-61,0.0469999313354,122,14
5501,-55,0.844000101089,1643,14
5652,-38,0.265000104904,570,14
5739,-33,0.720999956131,1616,14
5673,-17,0.530999898911,1256,14
5719,-8,0.608999967575,1359,14
5813,-1,0.108999967575,283,14
6168,11,1.19900012016,2286,14
5369,26,1.06200003624,2058,14
5783,29,1.04700016975,2279,14
6121,39,0.172000169754,352,14
5771,-99,0.391000032425,779,15
5206,-88,0.891000032425,1682,15
5735,-80,1.10899996758,2150,15
5604,-69,0.375,696,15
5956,-61,0.0469999313354,104,15
5895,-52,0.5,1052,15
5304,-42,0.78200006485,1707,15
5900,-32,0.390000104904,836,15
5199,-21,8.20399999619,15242,15
5150,-17,1.04699993134,1999,15
5516,-2,1.04700016975,2060,15
6166,10,0.422000169754,920,15
5714,15,0.25,531,15
5584,32,0.68799996376,1356,15
5600,44,0.671999931335,1405,15
6146,-96,0.0789999961853,181,16
5766,-88,0.141000032425,324,16
5548,-82,1.56200003624,2762,16
6345,-72,0.108999967575,258,16
5551,-64,7.23500013351,14281,16
5578,-50,0.28200006485,580,16
5704,-38,1.40599989891,2683,16
5779,-28,0.483999967575,1025,16
5566,-26,0.547000169754,1296,16
5045,-10,2.89100003242,6300,16
6036,1,0.125,312,16
5347,9,1.81299996376,4128,16
5060,31,3.71899986267,7619,16
5827,29,0.0,41,16
5764,43,0.56200003624,1462,16
5372,-102,1.9849998951,4334,17
5824,-86,0.484999895096,1120,17
5526,-78,0.296999931335,718,17
5926,-70,0.0780000686646,215,17
6128,-58,0.063000202179,139,17
6388,-52,0.0309998989105,52,17
5407,-37,0.453999996185,1018,17
5095,-28,1.06199979782,2378,17
5883,-20,0.047000169754,99,17
5417,-13,0.296999931335,668,17
5858,-1,0.0940001010895,220,17
5730,11,0.125,339,17
6138,31,0.0320000648499,87,17
5575,32,0.296000003815,653,17
5303,36,0.405999898911,899,17
5522,-101,1.04700016975,2553,18
5981,-91,0.327999830246,799,18
5462,-77,0.18700003624,408,18
5648,-66,0.81299996376,1992,18
5875,-54,0.18799996376,469,18
5559,-48,0.483999967575,1210,18
5178,-39,1.39100003242,3046,18
5458,-31,0.405999898911,908,18
5808,-17,0.0940001010895,249,18
5748,-11,0.171999931335,422,18
5826,0,0.906000137329,2228,18
5627,10,0.327999830246,782,18
5996,21,0.860000133514,1985,18
5314,34,2.92199993134,6223,18
5033,46,2.14100003242,4798,18
6010,-102,0.141000032425,411,19
5783,-92,0.141000032425,395,19
5606,-86,0.0160000324249,66,19
5402,-71,1.03099989891,2273,19
5806,-59,0.531000137329,1257,19
6081,-51,0.311999797821,759,19
5503,-40,1.5,3367,19
5526,-39,0.453000068665,1110,19
5449,-24,2.32800006866,5084,19
5872,-13,0.280999898911,733,19
5903,2,0.296999931335,789,19
5843,10,0.296999931335,787,19
5676,12,0.0929999351501,253,19
6001,30,0.360000133514,815,19
5532,42,0.983999967575,2105,19
5884,-97,0.203999996185,486,20
5498,-93,0.0929999351501,193,20
5492,-77,0.203000068665,515,20
5295,-71,0.578000068665,1455,20
5356,-61,6.78199982643,14871,20
6142,-51,0.233999967575,698,20
5260,-34,0.594000101089,1375,20
5245,-28,1.84399986267,4158,20
5437,-19,0.875,1877,20
5645,-22,1.79700016975,4166,20
5767,-1,7.78200006485,16567,20
5484,14,0.452999830246,1183,20
5762,26,0.297000169754,741,20
5573,31,1.34399986267,3089,20
5828,39,0.46799993515,1150,20
5873,-98,0.233999967575,632,21
5288,-91,0.68799996376,1696,21
5846,-81,0.0780000686646,172,21
6014,-68,1.15600013733,2839,21
6221,-59,0.109000205994,239,21
5662,-48,1.29700016975,3160,21
5591,-36,0.360000133514,885,21
5772,-31,0.077999830246,196,21
6117,-23,0.0930001735687,216,21
5627,-14,0.531000137329,1321,21
5856,4,0.405999898911,961,21
5470,10,0.983999967575,2358,21
5581,23,4.89100003242,10942,21
5781,36,0.405999898911,944,21
6232,39,0.0460000038147,191,21
5591,-99,0.327999830246,718,22
6151,-90,0.219000101089,502,22
5633,-83,0.31299996376,801,22
5850,-66,0.139999866486,394,22
6086,-64,0.233999967575,666,22
5934,-55,0.360000133514,988,22
5386,-42,0.906000137329,1951,22
5730,-26,0.890999794006,2012,22
5046,-20,0.516000032425,1152,22
5589,-17,0.531000137329,1151,22
5607,7,0.360000133514,792,22
5463,11,1.07899999619,2383,22
5526,29,1.59399986267,3500,22
6175,29,0.0620000362396,140,22
5933,44,0.234999895096,498,22
5552,-104,0.625,1366,23
5560,-88,0.594000101089,1451,23
5876,-73,0.171999931335,417,23
6030,-70,0.296999931335,758,23
5513,-60,0.328000068665,825,23
5938,-52,0.155999898911,379,23
5192,-36,1.10899996758,2518,23
5644,-29,0.358999967575,784,23
5404,-25,0.875,2030,23
5747,-10,0.264999866486,728,23
5814,2,0.233999967575,599,23
5436,9,1.20300006866,2701,23
5657,24,0.375,907,23
5125,27,2.32800006866,4949,23
5293,47,0.640999794006,1341,23
5927,-103,0.765000104904,1736,24
5176,-85,2.54699993134,5412,24
5798,-81,0.53200006485,1315,24
5881,-71,0.485000133514,1183,24
5388,-59,0.75,1875,24
6290,-54,0.0149998664856,56,24
5552,-40,3.46900010109,7395,24
5715,-30,0.25,586,24
5509,-17,0.108999967575,253,24
5478,-8,1.76600003242,3897,24
5889,-3,0.296999931335,691,24
5477,8,0.422000169754,998,24
6134,21,0.641000032425,1608,24
6217,35,0.405999898911,1007,24
5930,38,0.172000169754,377,24
5657,-95,0.0309998989105,62,25
5627,-88,1.14100003242,2641,25
5785,-79,0.110000133514,256,25
5978,-75,0.0310001373291,90,25
5485,-67,0.516000032425,1300,25
4983,-53,7.4849998951,15560,25
5290,-42,2.45399999619,5414,25
6184,-26,0.0939998626709,212,25
5633,-19,0.296999931335,673,25
5766,-8,0.0930001735687,244,25
5137,3,4.26599979401,8888,25
5735,10,0.390000104904,926,25
5034,26,2.875,6108,25
5361,26,0.890999794006,2073,25
5994,41,0.31299996376,810,25
6230,-97,0.0629999637604,167,26
5519,-90,1.06299996376,2421,26
5542,-81,0.671999931335,1682,26
6218,-73,0.0469999313354,71,26
5494,-61,1.04699993134,2519,26
5457,-46,0.546999931335,1158,26
6235,-36,0.0310001373291,73,26
6034,-30,0.0940001010895,216,26
5479,-25,0.953000068665,2221,26
5567,-11,0.655999898911,1515,26
5957,1,0.358999967575,893,26
5792,7,0.125,290,26
5824,21,1.98399996758,4347,26
6124,28,0.453000068665,1081,26
5652,51,0.140000104904,349,26
6129,-99,0.155999898911,299,27
5129,-93,1.98500013351,4329,27
5363,-77,7.47000002861,17048,27
5998,-74,0.203000068665,470,27
5280,-61,0.608999967575,1456,27
5961,-49,0.0620000362396,131,27
5628,-39,0.484000205994,1127,27
5327,-33,1.64100003242,3658,27
5840,-20,0.968999862671,2383,27
5146,-11,1.01600003242,2338,27
5920,-3,0.108999967575,262,27
5961,12,0.0150001049042,44,27
5348,25,0.561999797821,1336,27
5000,33,1.71900010109,3833,27
5602,40,0.202999830246,483,27
5472,-101,0.609999895096,1453,28
5707,-91,0.234000205994,579,28
6239,-80,0.156000137329,445,28
5401,-72,0.718999862671,1568,28
6214,-59,0.0469999313354,127,28
5615,-53,0.655999898911,1588,28
5789,-41,0.125,285,28
5768,-32,0.0629999637604,204,28
5420,-18,1.09399986267,2467,28
5960,-18,0.155999898911,413,28
5688,6,0.68700003624,1693,28
5650,8,0.0780000686646,255,28
5599,20,1.42199993134,3169,28
5875,30,0.688000202179,1523,28
5159,38,4.31300020218,9307,28
6029,-103,0.171999931335,360,29
5533,-89,1.70300006866,3911,29
5846,-74,0.203000068665,488,29
6294,-72,0.110000133514,231,29
5342,-59,0.905999898911,1922,29
5730,-49,0.389999866486,1036,29
5994,-43,1.06299996376,2368,29
5352,-26,1.81299996376,3912,29
6126,-19,0.047000169754,145,29
5648,-6,0.328999996185,780,29
5882,-2,0.296000003815,699,29
5404,9,11.236000061,23721,29
5672,18,0.344000101089,880,29
4999,29,3.65599989891,8168,29
5884,34,0.31299996376,847,29
6266,-105,0.0939998626709,263,30
5892,-87,0.516000032425,1208,30
5861,-79,0.110000133514,280,30
5441,-70,3.14100003242,6881,30
5841,-62,0.141000032425,394,30
5854,-47,0.171999931335,461,30
5273,-40,1.0,2236,30
5516,-26,0.233999967575,577,30
5688,-22,0.764999866486,1890,30
5783,-6,0.141000032425,289,30
5610,0,0.25,657,30
5348,10,4.82899999619,10134,30
5955,23,0.421999931335,1031,30
5695,32,2.50100016594,5409,30
5688,40,0.921999931335,2101,30
5743,-104,0.125,294,31
5869,-95,0.125,332,31
5311,-78,0.953000068665,2227,31
5675,-67,0.296999931335,666,31
5972,-63,0.0939998626709,233,31
5941,-57,0.0780000686646,184,31
5156,-39,1.25,2794,31
6167,-30,0.125,262,31
5908,-22,0.344000101089,796,31
5354,-14,3.4849998951,7645,31
6037,1,0.78200006485,1809,31
5627,4,1.40700006485,2830,31
6207,17,0.0309998989105,40,31
6134,30,0.18799996376,463,31
5663,44,0.96799993515,2014,31
5593,-98,1.20300006866,2714,32
5645,-93,0.827999830246,1866,32
5921,-79,0.766000032425,1787,32
5873,-71,0.671999931335,1464,32
5852,-55,0.233999967575,619,32
5914,-53,0.155999898911,319,32
5713,-39,1.09400010109,2098,32
5733,-36,0.327999830246,706,32
5815,-19,0.953999996185,1876,32
5515,-10,1.34400010109,2913,32
5584,6,0.59299993515,1234,32
5248,10,1.76600003242,3468,32
5865,21,3.45300006866,7171,32
5335,29,3.65700006485,7048,32
6139,41,0.108999967575,157,32
5671,-101,0.125,275,33
5049,-86,5.87599992752,11362,33
6151,-83,0.0309998989105,99,33
5826,-68,0.265000104904,550,33
5771,-53,0.125,278,33
5903,-56,2.7349998951,5415,33
6040,-45,0.0789999961853,199,33
5798,-27,27.9560000896,54157,33
5826,-24,0.43700003624,845,33
6072,-3,0.0629999637604,167,33
5568,4,0.531000137329,1123,33
5868,8,1.01600003242,2003,33
5978,21,0.0309998989105,87,33
5346,30,0.891000032425,1837,33
5610,44,0.827999830246,1699,33
6270,-101,0.063000202179,102,34
5443,-92,1.17199993134,2598,34
5638,-78,0.422000169754,845,34
6106,-75,0.28200006485,674,34
5464,-57,0.844000101089,1608,34
5914,-51,0.0929999351501,249,34
5606,-35,0.25,597,34
5544,-25,2.92199993134,5665,34
5756,-17,1.17199993134,2468,34
6147,-9,0.0150001049042,44,34
5979,5,0.327999830246,779,34
5469,12,1.53100013733,2808,34
5040,22,1.28099989891,2364,34
5339,31,1.84400010109,3492,34
6212,44,0.0310001373291,41,34
5945,-97,0.047000169754,131,35
5262,-87,3.39099979401,6528,35
6075,-78,0.281000137329,616,35
5684,-71,0.280999898911,556,35
5502,-53,0.483999967575,1068,35
5796,-52,0.0150001049042,40,35
5452,-35,1.23500013351,2431,35
5637,-32,0.422000169754,907,35
6027,-22,0.077999830246,165,35
5448,-7,0.233999967575,561,35
5431,5,1.85899996758,3868,35
5318,9,1.42199993134,2851,35
5179,24,2.76600003242,5124,35
5751,28,0.0939998626709,232,35
5901,40,0.640000104904,1410,35
6031,-94,0.0629999637604,168,36
5288,-98,1.81300020218,3618,36
5433,-83,3.43799996376,6575,36
6161,-72,0.047000169754,85,36
5726,-59,0.172000169754,345,36
6406,-50,0.047000169754,149,36
6158,-37,0.234000205994,558,36
5532,-30,5.53199982643,10376,36
5754,-17,0.18700003624,395,36
5975,-9,0.75,1564,36
5751,2,0.171999931335,353,36
6147,7,0.281999826431,635,36
5909,17,0.43700003624,847,36
6363,26,0.0620000362396,176,36
5702,40,0.421999931335,841,36
5316,-103,1.15599989891,2356,37
6179,-89,0.343000173569,771,37
5759,-79,0.343000173569,736,37
5785,-70,0.609999895096,1344,37
5138,-61,1.0,2060,37
6014,-53,0.0310001373291,81,37
5948,-38,0.0309998989105,109,37
5471,-31,1.20300006866,2428,37
5873,-18,0.640999794006,1357,37
4827,-10,2.40700006485,4591,37
6005,-1,0.125,287,37
5630,13,1.70399999619,3542,37
5493,25,0.641000032425,1396,37
5847,34,0.233999967575,556,37
5495,42,0.43799996376,837,37
5393,-99,0.391000032425,873,38
6147,-88,0.0789999961853,184,38
5674,-83,0.40700006485,883,38
5412,-72,2.375,4856,38
5546,-60,12.5799999237,23026,38
5663,-50,0.0,40,38
5768,-42,0.327999830246,677,38
5672,-34,0.469000101089,893,38
5198,-22,1.0,2036,38
5974,-9,0.0789999961853,132,38
5872,0,0.31200003624,610,38
5864,11,0.140000104904,352,38
5710,26,3.70300006866,6964,38
5820,30,0.391000032425,814,38
5561,37,5.20399999619,10204,38
5812,-102,0.483999967575,1076,39
5927,-91,0.172000169754,427,39
5784,-73,0.25,550,39
5713,-66,0.453000068665,1018,39
5972,-61,0.264999866486,566,39
5930,-47,0.125,228,39
5459,-41,1.03099989891,1947,39
6048,-33,0.483999967575,1188,39
5739,-15,0.391000032425,904,39
5453,-2,1.85899996758,3592,39
6437,1,0.0310001373291,77,39
5875,12,0.703000068665,1430,39
5478,28,2.45300006866,4612,39
5543,34,2.79699993134,5099,39
5159,41,4.98500013351,9303,39
5288,-104,1.3599998951,2685,40
5554,-89,0.109999895096,281,40
5109,-83,0.921999931335,1794,40
5851,-67,0.43799996376,1031,40
6094,-56,0.0319998264313,70,40
5574,-46,0.234999895096,516,40
5374,-38,1.42200016975,2938,40
5684,-30,0.860000133514,1718,40
6307,-16,0.0320000648499,54,40
5590,-10,0.296999931335,582,40
4977,5,1.45299983025,2672,40
5404,10,2.73399996758,5154,40
5288,15,1.75,3394,40
6002,31,0.578000068665,1231,40
5423,43,2.625,5010,40
5788,-93,0.625,1222,41
6080,-85,0.0149998664856,40,41
5746,-73,0.233999967575,533,41
5883,-75,0.0150001049042,52,41
5833,-59,0.172000169754,350,41
5461,-54,5.70299983025,10793,41
5679,-43,0.594000101089,1203,41
5681,-33,0.18700003624,377,41
5250,-18,0.766000032425,1392,41
5025,-5,9.64199995995,17377,41
5835,-6,0.703999996185,1543,41
5667,5,0.203000068665,444,41
5904,16,0.484999895096,885,41
5381,32,2.71899986267,5440,41
5109,40,3.31299996376,6110,41
5735,-96,0.233999967575,437,42
5881,-88,0.5,1059,42
5865,-82,0.155999898911,310,42
5194,-65,2.96900010109,5708,42
6082,-63,0.530999898911,1091,42
5568,-49,0.766000032425,1492,42
5809,-32,0.75,1634,42
5900,-30,0.733999967575,1416,42
5509,-19,0.31299996376,676,42
5805,-11,0.5,1149,42
5373,-2,5.78200006485,10533,42
5297,14,2.65599989891,4710,42
5559,20,1.125,2375,42
4357,29,7.7349998951,12781,42
5549,38,1.0,2012,42
5594,-103,0.671999931335,1306,43
6202,-93,0.0320000648499,49,43
5535,-79,0.93700003624,1847,43
5746,-67,0.421999931335,942,43
5335,-49,0.625,1304,43
4885,-46,0.686999797821,1376,43
5411,-40,1.875,3713,43
5888,-31,0.328000068665,816,43
5985,-20,0.235000133514,527,43
4941,-10,3.43799996376,5608,43
5643,-1,9.07899999619,17275,43
5285,14,1.81300020218,3313,43
6006,22,0.25,557,43
5759,28,1.32800006866,2700,43
6503,41,0.0309998989105,63,43
5798,-95,0.625,1341,44
6184,-96,0.0149998664856,40,44
6194,-81,0.266000032425,664,44
6662,-69,0.109999895096,334,44
6069,-64,0.125,289,44
5632,-51,0.593999862671,1275,44
5540,-37,0.891000032425,1754,44
5837,-31,0.0629999637604,161,44
5963,-13,0.453000068665,1022,44
5828,-14,0.0309998989105,89,44
5788,3,1.75,3433,44
6130,4,0.0309998989105,63,44
6056,21,0.0310001373291,60,44
5443,27,0.703000068665,1139,44
