Cost,Reset,Iterations,Solved,TimeInHC
4204.0,35.0,4130.0,0,0.985999822617
3691.0,73.0,5700.0,0,1.40899991989
3525.0,103.0,12630.0,0,3.04699993134
3567.0,78.0,5292.0,0,1.29600000381
3700.0,66.0,5143.0,0,1.2389998436
3325.0,80.0,7109.0,0,1.71799993515
2801.0,121.0,12077.0,0,2.90599989891
3177.0,105.0,11936.0,0,2.87300014496
2766.0,119.0,11556.0,1,2.75499987602
