5280,-46,0.444999933243,774,6
5974,-31,0.197999954224,389,6
5419,-25,0.348999977112,593,6
5892,-19,0.0400002002716,80,6
5366,-6,0.463000059128,825,6
5715,-3,0.453000068665,869,6
5887,13,0.607000112534,1096,6
6353,21,0.101999998093,192,6
5935,30,0.546999931335,1000,6
5856,34,0.480000019073,863,6
