medianCap,meanCap,maxiCap,miniCap,devCap,mediancost,meancost,maxicost,minicost,devcost,solutions
683.0809775,682.6379661,731.5059894,302.1473491,15.92444634,5169,5158.0558,5739,4497,191.7339096,0
476.8493324,476.8069708,527.9573915,216.6330863,19.18178106,5193,5184.4896,5735,4469,197.6200159,0
638.2866249,638.3128185,690.143053,581.7070194,16.196243,5262,5259.6122,5870,4594,182.5010652,0
477.8304687,477.3571501,544.4068766,200.813793,18.19889384,5200,5202.904,5770,4544,187.398112,0
280.3164351,280.9007769,348.2217581,21.05994584,17.05039814,5221,5228.0686,5847,4679,179.5413916,0
533.0531616,534.20596,597.8675903,76.60240076,18.18736205,5282,5289.3052,5950,4704,187.5246812,0
390.5886746,391.0131518,446.4438541,329.5710544,15.76881883,5036,5042.4164,5716,4448,188.2974525,0
436.9706736,438.309859,495.4747289,0,19.32530269,5214,5210.7374,5914,4714,170.1029096,2
141.014306,140.8899807,180.4698288,43.49563408,14.3179534,5192,5192.189,5808,4614,186.0347556,0
437.2268652,438.0169463,498.9565389,288.9451142,17.13697835,5194,5196.0576,5706,4584,184.9079833,0
237.2978263,238.0872148,295.6149709,0,17.9308494,5151,5157.1816,5903,4623,195.779782,3
143.1831683,144.0335658,190.19023,93.79831585,15.51175621,5141,5138.1074,5875,4359,203.9747839,0
533.783512,532.6455435,585.6565341,0,17.10317734,5068,5065.4136,5714,4416,198.9831313,1
601.2265266,600.4111465,644.2109149,0,17.31033826,5090,5080.41,5648,4380,187.2032091,1
485.3719591,484.6739014,540.2291753,76.10052057,20.04963231,5152,5144.2668,5630,4598,185.4066688,0
678.7724341,678.149237,735.8028006,337.0816322,18.87271621,5198,5200.7432,5830,4582,211.311678,0
682.3963054,681.9627035,734.9088666,421.1648666,16.40980094,4995,5002.4952,5551,4279,175.204622,0
789.5674033,789.1205725,848.7474536,291.3725025,18.35922036,5030,5025.0708,5640,4372,185.644339,0
631.2385005,630.9393414,677.4575682,24.42902579,15.86431512,5353,5353.2438,6133,4863,181.5907579,0
439.7434214,440.4971376,492.9529628,0,17.49082649,5211,5215.5744,5857,4559,208.4958888,1
534.2971106,534.0478387,581.9720051,97.13935886,16.46382832,5102,5094.2142,5708,4400,206.7376582,0
185.2275054,185.3938175,240.2537377,0,17.62719894,5159,5165.975,5747,4551,175.153065,1
476.1126383,475.7645132,538.6416697,194.6168179,19.37823101,5240,5237.2426,5820,4640,180.6352113,0
588.875503,589.4868844,635.3719052,542.3216937,15.16344507,5014,5024.8024,5740,4424,182.0906262,0
935.7988618,935.8210667,988.103255,0,20.56542816,5239,5239.353,5801,4715,174.1181524,1
579.5328916,578.016352,627.5888838,83.79801453,19.02655949,5126,5124.117,5686,4598,163.9763285,0
384.7158058,385.2002007,435.0614085,39.32932325,14.10191111,5244,5241.3274,5800,4662,183.2392622,0
228.8314813,230.0861501,284.4994769,0,16.14816684,5156,5167.0174,5756,4604,193.8840615,1
478.4170341,479.0195249,541.5866465,349.2137499,18.41414394,5213,5213.092,5727,4593,173.721173,0
490.0830386,490.0459291,543.4926713,0,19.05681692,5247,5249.6532,5807,4675,193.2195967,2
477.3731737,476.7360374,530.5962959,40.79744555,18.99007985,5160,5167.683,5828,4640,168.9796601,0
177.3084251,176.9843646,238.2035681,43.34136899,17.0698619,5180,5178.0572,5792,4538,190.869899,0
234.6223672,234.3791408,299.1228544,107.7936233,17.70944554,5157,5161.7528,5713,4613,165.7987542,0
381.9950805,382.8027556,445.1591225,297.8405767,19.26506185,5281,5264.7606,5877,4471,190.9757531,0
530.6999843,530.4040565,584.9835294,361.1123628,16.71671586,5248,5244.4062,5806,4474,194.7830696,0
640.3023256,640.4683003,689.2104463,0,18.95788995,5192,5188.2462,5776,4544,181.7673958,1
490.6213871,489.9379119,540.0274444,105.7791066,16.65977589,5168,5169.5146,5808,4556,190.8467364,0
345.8570622,346.5596324,399.2855081,0,15.30818111,5084,5086.9002,5692,4448,187.3813578,3
487.5199351,487.2540923,551.7615371,429.1714504,19.03452084,5139,5128.9622,5665,4399,201.2121442,0
477.4496323,477.6358939,539.1791806,194.1656853,17.43541259,5077,5081.5302,5662,4488,185.3742886,0
730.4534488,729.7973054,775.9704746,0,16.93117537,5024,5023.119,5548,4478,171.8339927,1
487.3172419,487.1637399,540.6627089,255.5812524,18.78239071,5139,5134.4586,5738,4602,183.6260866,0
183.6523476,184.2455401,232.3812247,91.07448887,14.61007356,5124,5129.6952,5694,4452,186.8620943,0
191.7383845,192.8117014,251.0111483,101.9857992,17.8031377,5208,5213.1604,5828,4570,184.992646,0
240.0459991,240.2802882,303.212887,34.75509773,16.96350244,5217,5215.7216,5919,4615,196.784522,0
484.0191443,484.3193691,542.9345776,287.411019,17.02794893,5076,5068.0862,5696,4302,211.5769689,0
399.1202899,398.6356545,438.8253272,0,14.10979035,5280,5286.9002,5870,4706,198.3643386,1
381.2939242,381.8231074,428.7761802,192.9304538,14.28966928,5254,5245.9994,5826,4646,169.8214015,0
587.5763986,587.8321825,641.0236841,0,18.10871295,5289,5289.947,5905,4745,193.380908,1
286.4884904,286.6107661,340.3857539,141.8880318,18.87895031,5243,5250.1986,5751,4747,169.4099423,0
388.8570762,388.2811653,454.5140616,0,19.52518832,5212,5215.4124,5840,4590,187.3024536,1
531.9031445,531.9509764,580.4666858,39.31663134,17.6390306,5267,5279.681,5921,4639,196.5686746,0
590.8761682,591.0547595,660.2023551,411.3138035,17.68019135,5238,5237.7318,5858,4538,201.8828088,0
888.6525813,888.5595469,939.6838084,348.008251,20.74975632,5332,5329.4056,5940,4812,190.875424,0
486.8194079,486.7864522,543.3862419,0,20.13255991,5211,5200.4476,5719,4527,184.1317084,1
390.3929968,390.4031503,452.0896082,0,17.53873145,5156,5153.3808,5764,4588,191.5608347,1
135.6314056,135.4184592,183.234317,37.17053257,17.0051134,5239,5238.2082,5885,4607,195.0573594,0
584.5798056,583.146713,625.6614236,94.8966814,18.03306424,5238,5224.535,5776,4566,196.7430705,0
534.5797428,535.1021539,586.4718453,211.1330434,16.18069904,5153,5147.011,5711,4613,172.7099936,0
587.9595495,588.0507657,644.8823829,114.0377481,19.81870011,5347,5344.7286,5929,4753,181.744602,0
696.1350065,695.22103,740.308579,632.2233528,15.94658679,5098,5084.6724,5610,4572,181.0268463,0
645.3406303,644.8870359,699.8053838,589.8130154,16.9884868,5156,5157.7476,5738,4706,173.0965496,0
587.7658198,587.2456438,644.5631909,468.7876595,18.13792881,5239,5242.3628,5855,4695,189.3008895,0
194.0409876,193.6050759,248.2973475,0,16.2419678,5226,5227.2898,5884,4666,191.138239,1
434.9325544,433.9100642,490.9025039,177.6836288,18.59190338,5104,5104.9658,5798,4552,202.0060247,0
329.9993012,331.2491003,389.2794202,0,15.89445017,5197,5193.228,5703,4487,196.7471413,1
479.5130129,478.8337695,540.2847296,36.11417206,17.71403236,5276,5275.4536,5878,4662,204.935447,0
540.7126834,539.8993528,604.8127641,0,19.71192328,5174,5185.022,5818,4728,173.9447048,1
231.8932925,232.0062729,293.6434335,0,17.14133718,5161,5145.5108,5705,4489,194.9239726,2
534.9437859,535.1356323,589.3452211,421.8525688,19.3783644,5207,5199.4954,5665,4513,183.7456671,0
337.9688226,338.3144108,389.1228839,250.0337463,15.77246977,5230,5223.2886,5814,4588,186.2510175,0
377.0451252,377.0118772,429.7697504,133.2592194,17.66697737,5209,5205.7588,5699,4627,168.7288933,0
334.0900113,334.4112054,385.4340029,139.0951657,13.98779437,5138,5141.1542,5694,4568,198.9116614,0
490.815505,490.1028048,549.0947142,0,18.26418994,5058,5066.3124,5642,4436,186.5695388,1
527.7896451,527.3834735,570.5964146,170.7368917,15.39267282,5136,5137.9842,5716,4574,176.2073487,0
688.9613897,688.4048441,745.3751224,391.4875087,18.45309,5220,5219.2676,5724,4632,165.4228509,0
833.5100573,833.3841076,876.5344549,182.7539141,16.80827197,5095,5087.6872,5623,4339,170.237363,0
253.5886302,252.3171972,297.2093125,13.26677973,15.12638589,5102,5096.1072,5642,4540,182.4541688,0
640.503859,639.5290805,681.1406056,293.0252246,16.29961587,5111,5120.7064,5813,4515,192.3303289,0
286.9484215,285.614607,332.1781729,232.5665011,16.5097267,5225,5221.4584,5925,4549,196.6513205,0
339.5212216,338.9147598,393.3924314,35.86507106,16.29959706,5114,5103.5966,5596,4552,181.467227,0
328.7228418,327.3668468,374.209753,54.83530657,17.89752984,5258,5258.0766,5764,4638,185.1478008,0
837.122589,836.8493148,889.9954602,378.8545462,19.61172236,5105,5116.5712,5749,4553,188.9654342,0
735.4857434,737.0706169,796.6785866,0,24.98908748,5277,5273.5184,5951,4615,183.4269796,1
635.6554189,635.785284,684.9910551,0,17.83748929,5051,5060.2668,5613,4473,184.7989178,1
286.6104126,286.2964824,350.6340206,238.4185776,18.3653019,5213,5220.9774,5841,4711,181.0331193,0
583.0807698,583.572298,631.5964144,327.1104833,17.48669864,5173,5172.4096,5791,4609,176.958459,0
180.2242893,179.4774435,231.4797049,117.5070751,17.71402004,5174,5165.3594,6010,4468,201.4168981,0
329.0769239,328.2390019,383.4457703,169.0353753,17.11247567,5161,5157.2816,5851,4481,188.1875955,0
378.5799673,379.1380121,437.798504,99.34226452,17.47136801,5099,5103.7674,5627,4531,189.2330951,0
827.6886823,827.2455002,883.1665229,297.7998841,21.44118814,4999,4999.0256,5602,4358,183.352149,0
292.7911719,292.2996188,353.886087,0,19.72610138,5164,5160.574,5764,4336,214.4542807,2
432.3386174,433.3382102,491.5466473,191.3449982,16.58739975,5146,5152.5224,5794,4508,178.7407102,0
387.3470875,387.8577784,450.3947026,210.4275472,18.52711645,5184,5185.5846,5790,4620,192.5083454,0
535.1951002,535.4709404,583.9576894,327.5620531,17.66072192,5251,5239.0908,5807,4537,190.7851896,0
336.8678161,337.2599516,392.4157589,0,17.28881362,5110,5115.0656,5750,4578,181.7713919,1
783.9784933,784.3938549,841.598014,0,20.2086412,5146,5143.8006,5726,4574,181.4615128,1
199.67555,199.6703414,247.806364,0,15.76873963,5208,5196.3178,5810,4346,209.8140458,1
381.1261396,381.1968681,423.6258008,187.828851,14.49330363,5172,5173.287,5718,4540,176.8718882,0
382.5723681,381.3565433,439.2026587,0,18.93686074,5081,5070.3316,5605,4409,185.7288853,3
531.4691585,530.6967492,574.1740364,345.7299916,15.57122964,5277,5277.8732,5903,4729,182.1524854,0
395.5078427,395.0865813,439.5154905,0,15.0268945,5249,5250.2858,5823,4683,179.9012527,1
437.9891904,437.9810831,495.3517267,0,18.21047424,5200,5193.8272,5900,4598,199.0277743,1
241.274668,240.8414925,298.2667927,0,19.01312201,5234,5235.7866,5902,4710,175.6428435,1
730.7880316,730.22078,778.8417486,614.8833171,16.63239412,5079,5080.0382,5647,4525,176.243625,0
445.7091739,445.003862,494.3344418,0,15.26959913,5094,5093.374,5664,4504,184.6646976,1
837.3387722,837.5682494,897.8871473,276.4514593,19.30025866,5077,5071.6628,5617,4487,184.9386404,0
345.885444,346.4007268,409.288447,0,18.8478891,5182,5178.6572,5708,4654,157.3565991,2
480.329758,479.4937632,527.1634968,250.3748663,17.19980036,5219,5224.0552,5839,4621,189.4202021,0
236.3914392,237.4809471,294.6482498,187.4245922,17.67075029,5123,5136.6602,5685,4551,183.315189,0
437.095602,436.1392021,502.7766367,334.2180173,18.56624682,5211,5219.6032,5865,4655,201.7168296,0
396.6383841,396.5218443,448.5348387,0,20.15319412,5285,5275.1996,5911,4573,195.9669486,7
176.5019198,177.6867311,230.1495152,17.09979058,16.20649075,5199,5208.3228,5861,4523,195.232507,0
328.5406348,328.2040418,402.0012801,36.47332425,18.48780942,5153,5147.7586,5697,4479,168.1237857,0
377.4569543,377.5769982,428.1278827,87.65350189,18.45400899,5252,5243.2622,5792,4516,179.1726945,0
539.4939715,538.3613238,584.5656325,116.1418258,20.41436163,5223,5221.3326,5929,4481,184.7007509,0
239.1277983,238.9854623,288.89477,0,16.87488371,5250,5243.277,6022,4540,218.7555989,1
432.2346926,433.011722,484.0067396,125.8061585,15.37147462,5247,5238.3938,5897,4629,202.0554501,0
686.2892875,686.3742356,737.6989794,360.5719457,18.4060339,5214,5215.1132,5762,4634,187.1573584,0
384.3945549,384.5148592,436.3658375,332.9337875,17.4287137,5105,5105.6922,5761,4431,196.097377,0
184.6396389,184.087874,239.7681827,79.08817987,17.28242244,5195,5190.717,5803,4499,195.9713048,0
682.5412523,682.4092351,727.1232646,316.3450071,16.04555395,5111,5118.2352,5699,4549,201.8039164,0
490.5328724,489.7875716,537.8538322,437.230242,15.74169854,5142,5142.4902,5654,4676,167.6160688,0
435.5505999,434.3130023,491.5114786,362.5305158,19.1542264,5130,5130.1328,5686,4552,185.2161482,0
398.4389112,398.1819679,460.1498896,355.1992653,14.16032657,5223,5227.088,5791,4697,182.5991946,0
830.2822127,829.6144048,885.8764316,641.3863107,17.83816822,5244,5246.6218,6000,4724,185.2717295,0
450.9057685,450.1595379,506.9736303,0,19.60630509,5322,5321.7832,5852,4710,177.1691627,5
677.3572536,677.755552,730.5795762,450.8604409,15.76246348,5049,5045.1496,5655,4443,176.4878535,0
200.5144187,200.7951548,248.6131364,153.0565751,14.70443845,5120,5125.59,5752,4594,178.8893465,0
482.8434605,482.4039846,534.6206357,202.7341992,15.37217698,5164,5167.7066,5730,4650,180.2758085,0
496.0975061,495.4005822,549.7554713,0,16.11225555,5096,5103.498,5752,4590,190.914737,1
235.639031,235.3562508,282.1432345,187.9866103,17.5182687,5149,5137.965,5715,4539,189.9346676,0
633.8308903,634.2501799,685.9898213,0,19.18348137,5303,5307.9632,5981,4651,200.1415965,2
542.8841406,542.4852976,593.3721141,165.2745977,18.57254283,5118,5110.8102,5864,4504,202.6476765,0
678.904939,678.5566758,723.776114,37.93137183,18.71262734,5307,5310.717,5911,4641,188.3105974,0
835.0209098,835.0280716,889.5314315,450.7126744,17.69814364,5136,5148.3762,5754,4586,178.4862742,0
340.6359176,341.1399379,392.5012375,0,17.68060324,5166,5168.0956,5742,4610,168.1632578,2
543.6200315,544.5013887,608.6831637,205.4871986,18.5275535,5252,5255.6874,5872,4636,195.5462162,0
479.8251112,480.8071101,540.8242769,293.3367491,19.69206138,5097,5089.7056,5759,4471,195.0622806,0
784.428179,785.0185029,845.6153578,252.2987562,16.97638145,5023,5026.0886,5631,4387,192.759521,0
790.630034,790.5316892,844.8759449,745.2409803,16.300662,5141,5135.5618,5807,4517,194.1417358,0
981.9246361,981.8258549,1024.387695,0,18.98749608,5232,5226.6928,5804,4650,190.2503068,1
385.4229649,385.7698125,447.1285813,48.35907822,18.10210204,5161,5154.2712,5739,4527,209.1864395,0
187.9478709,188.2014087,239.9707226,129.3541582,17.10381866,5221,5219.5642,5917,4559,194.6927458,0
734.5998319,734.3875665,787.5612557,529.4698002,17.81070755,5079,5078.2558,5583,4559,174.7695218,0
281.5967655,281.9310765,334.2954984,150.1669566,16.51652436,5239,5233.1832,5983,4631,198.7358026,0
287.5907063,287.5807206,346.5840537,228.3718465,17.73684761,5177,5167.0024,5747,4347,202.2684197,0
545.6616217,546.0247488,598.4011469,496.4743611,15.37741932,5165,5159.6164,5633,4559,177.7111388,0
679.2139184,679.2432774,720.6594297,127.6723873,17.09154572,5016,5019.8074,5526,4476,161.830828,0
389.8245635,389.4185092,443.1889529,317.4097463,18.39560625,5141,5138.6586,5733,4581,187.7358758,0
628.3334098,627.9366347,677.4587652,244.8948724,19.87178283,5175,5177.6948,5743,4645,183.5048328,0
288.0955464,288.8991819,355.2428042,0,17.72515409,5135,5145.6888,5793,4619,183.6642043,1
382.5253764,382.9252414,436.9747036,147.6540404,15.86275492,5128,5129.1904,5744,4548,195.579213,0
436.0532297,435.1685841,487.5498402,367.9050031,17.54958166,5213,5211.152,5819,4643,190.0919527,0
682.2582419,681.481666,734.7405162,84.95404822,18.26751497,5343,5330.3182,5873,4707,205.8863151,0
785.5448616,784.5881451,828.0961828,184.2237054,17.24324334,5298,5288.0096,6002,4568,219.4046233,0
529.4983014,528.2156506,584.0684363,130.5804594,17.9440067,5239,5237.764,6033,4631,200.8019031,0
336.2282707,336.5067236,406.1372729,162.7430038,18.02342275,5134,5138.4614,5742,4592,188.4997048,0
537.231302,537.7162268,593.5012471,480.6935146,17.02002156,5039,5039.1688,5599,4529,179.6870065,0
629.4637398,629.1291032,683.0590013,24.69320149,20.3929415,5201,5191.7828,5743,4551,181.4934754,0
438.6449092,438.4667481,495.4773638,377.6518005,17.88674007,5084,5081.0876,5684,4566,172.9297624,0
577.3745309,577.1739137,629.6841891,168.8705286,17.61757899,5182,5182.6612,5932,4376,199.4953223,0
441.5285743,441.0727056,492.1288139,279.0876309,18.49246889,5247,5248.9292,5821,4489,197.0149796,0
527.4501501,527.2783642,581.0206482,80.01768391,19.67284016,5314,5318.2354,5846,4746,165.2307774,0
387.1523538,388.1486855,446.2212734,265.7530843,15.85716071,5197,5197.151,5759,4635,197.1450025,0
634.8357077,635.1882247,685.3692631,409.5695958,17.18454223,5124,5131.8208,5632,4466,174.9987951,0
323.1227118,323.7190154,364.5838347,173.088459,13.22374729,5079,5076.0534,5621,4417,187.8472389,0
378.3035811,378.6802138,437.3561534,215.9081811,17.80020048,5221,5217.0284,5807,4587,193.3061137,0
225.1736918,224.7263347,260.4954167,72.07727296,12.48054013,5200,5203.1616,5846,4570,197.2974918,0
389.8014448,389.6641611,452.8071183,0,18.03903258,5175,5182.789,5697,4627,165.8977561,1
528.3923143,529.5095364,583.3712065,300.563802,17.11097208,5151,5148.4304,5849,4533,196.6874179,0
436.7351713,437.0225969,486.1607819,0,18.13201644,5147,5145.8528,5765,4297,191.4506452,1
247.5962215,247.230402,296.2363289,200.7679254,14.41196408,5188,5191.1894,5710,4544,183.3749736,0
592.2616432,592.5036541,643.6605301,542.2614296,17.42673687,5126,5120.3878,5660,4526,182.3211508,0
780.531742,779.773528,835.3476894,419.6403618,18.31491076,5221,5209.1334,5741,4591,187.8428753,0
580.2872356,579.7821904,623.2052809,520.7730289,15.83797837,5128,5117.2562,5766,4370,211.2276856,0
540.0109788,539.0998204,596.805599,210.564741,17.45032489,5204,5190.4478,5716,4638,184.6783969,0
184.9765944,184.5770872,242.0173938,113.1793782,17.98598678,5158,5152.7228,5659,4601,188.4420419,0
341.117333,341.2941526,402.201863,147.4313914,17.65683195,5184,5180.4754,5790,4638,197.2369174,0
729.2464438,728.8860462,795.5212896,544.9279661,19.30033856,5118,5115.9574,5676,4366,190.7843772,0
432.7344406,432.2957495,480.1664174,115.4085895,16.46903518,5281,5266.064,5765,4483,196.887202,0
438.1533231,437.8311112,483.5214871,336.0962279,15.77856274,5146,5137.552,5705,4261,190.6747012,0
428.1405139,428.0892064,481.0493419,160.1032201,16.90654979,5237,5241.647,5771,4615,194.4654853,0
341.171295,340.5923122,391.8697953,36.77056717,16.16915139,5298,5280.8042,5908,4630,212.3642815,0
728.7214017,728.7593301,773.4611388,146.3291752,16.50003675,5223,5220.7454,5777,4485,196.0688766,0
576.4979103,576.3698451,630.0536597,30.66472252,18.67306337,5117,5126.8368,5851,4573,193.1085368,0
398.2451947,397.5605188,455.6673058,336.7268768,15.30572685,5088,5080.1152,5618,4538,182.7947251,0
585.8451661,585.3786258,644.201847,0,20.87220894,5150,5150.1906,5844,4416,201.5300277,3
580.3964711,580.133085,633.854757,378.5301468,17.53398011,5200,5199.8218,5746,4620,177.0326338,0
432.4434177,432.4437219,482.3781746,274.5941164,16.60295004,5077,5064.444,5677,4377,187.3865173,0
881.7735025,881.7495838,933.1759782,0,20.6553402,5244,5243.1796,5792,4692,188.3821216,1
540.1983242,538.9979494,585.2226282,424.9501366,17.30338805,5235,5235.62,5841,4645,180.3070437,0
639.8941117,639.8156423,693.7922484,594.3742287,16.87354722,5220,5221.4984,5952,4560,211.3945609,0
93.30375247,93.40037608,149.9125068,46.55784868,15.24507233,5162,5157.2314,5704,4546,171.9539894,0
280.4278376,278.8376219,326.4970135,0,20.09311428,5137,5138.2352,5757,4523,182.7773593,1
334.6765647,335.3979442,413.6485973,134.2304224,18.21308375,5167,5162.6152,5761,4513,200.4517057,0
438.2079813,437.7217578,488.1912237,367.1432193,18.07080225,5074,5074.9654,5812,4490,190.1613641,0
280.7327767,281.1833055,344.6041084,145.8601525,18.42025355,5164,5155.2408,5738,4498,200.4879498,0
431.2726209,430.6144368,480.479399,237.1521483,17.23657385,5191,5191.3868,5801,4657,188.7261211,0
