159,132
58,41
130,105
100,73
143,112
68,54
59,43
12,11
388,305
28,23
59,43
157,125
172,131
160,125
143,122
275,207
18,17
56,46
3,3
61,49
8,8
46,32
87,68
18,15
88,72
32,28
6,5
37,29
183,145
241,197
108,88
135,109
11,9
80,65
78,68
82,65
34,29
20,15
39,30
110,89
13,13
12,9
105,81
18,14
121,95
140,113
27,19
13,11
106,84
16,13
147,105
160,134
92,70
164,133
38,29
90,70
7,7
137,103
98,79
61,43
33,27
4,4
19,13
74,52
1,1
12,7
15,12
4,4
26,19
75,59
7,6
96,68
130,108
180,141
305,243
63,50
230,186
214,155
12,10
58,42
83,59
77,62
30,25
39,29
39,30
22,16
154,126
115,93
19,14
68,53
126,97
53,41
8,7
122,99
211,175
152,120
38,32
66,53
65,51
79,62
36,25
33,27
34,27
73,64
127,108
86,68
388,306
63,51
101,71
80,63
84,69
80,64
16,14
57,43
56,46
48,34
196,152
3,3
76,55
25,22
153,120
100,81
72,49
9,8
104,80
45,37
10,9
65,50
96,73
18,15
69,57
94,83
25,19
35,26
11,9
37,33
38,31
100,86
37,27
262,209
16,12
199,151
40,32
44,33
157,121
207,160
37,31
16,12
38,31
222,184
11,9
13,10
19,16
16,14
178,137
81,67
37,31
45,39
102,81
91,69
120,98
32,27
55,42
62,51
9,6
57,49
55,43
73,53
116,89
35,27
97,78
36,27
4,4
8,8
12,10
70,57
29,26
34,27
227,188
278,210
52,42
9,8
293,230
74,63
6,6
82,66
103,78
10,7
227,176
21,18
3,2
172,138
34,28
43,37
155,125
72,53
77,58
5,4
115,87
75,57
121,96
9,6
93,72
67,50
58,45
9,6
80,67
38,35
47,35
151,120
64,48
49,39
45,35
254,196
120,95
6,4
374,298
112,91
75,57
39,34
6,6
190,151
142,116
48,39
48,42
21,17
14,12
56,42
19,15
110,87
225,180
301,235
163,127
88,67
9,9
5,5
47,33
69,57
133,104
64,51
17,15
12,8
14,13
34,28
86,68
63,47
46,37
69,51
16,12
0,0
117,85
78,61
63,47
26,20
31,27
58,42
114,89
6,4
87,73
64,48
103,84
153,119
91,69
208,154
91,77
51,44
19,17
17,13
111,96
137,103
7,4
24,20
62,46
26,19
124,105
83,65
105,86
84,67
37,28
96,66
39,30
33,25
36,31
51,37
132,98
67,54
78,62
52,46
26,16
32,22
116,94
54,43
70,51
120,99
39,29
33,27
99,77
13,12
115,96
22,19
8,5
60,49
39,33
21,15
131,102
81,60
97,75
369,294
112,93
177,139
19,17
62,52
71,63
42,32
58,47
293,224
83,63
7,7
78,61
114,95
77,63
20,17
69,53
196,150
75,60
36,33
5,4
59,47
102,81
15,14
51,35
0,0
51,43
215,179
160,123
109,85
69,58
108,85
6,4
237,185
4,4
89,73
353,271
153,123
43,36
50,41
47,42
45,35
129,102
79,62
74,59
56,47
57,45
8,7
272,214
165,124
13,12
89,68
4,4
9,8
31,25
96,76
46,38
160,124
48,41
74,55
57,45
16,14
19,14
62,47
0,0
275,210
45,37
37,32
32,27
22,22
55,42
126,93
42,37
33,24
106,85
155,129
119,93
25,18
59,49
149,114
56,43
15,11
44,36
2,2
9,8
177,135
128,99
4,3
97,76
66,56
2,2
21,18
41,35
17,14
13,10
4,4
23,19
201,158
64,49
17,14
32,26
18,16
116,97
48,38
20,17
28,23
36,28
47,40
9,9
11,9
65,50
69,50
160,129
89,73
116,91
40,25
31,26
21,16
34,24
146,116
127,103
65,51
102,83
63,50
2,2
144,116
104,84
57,47
68,55
76,55
35,27
177,140
8,5
166,141
282,218
14,10
15,14
69,56
27,24
168,134
49,42
54,44
62,56
189,155
25,20
28,20
84,61
62,49
147,104
38,31
192,156
25,22
74,62
28,23
139,107
30,28
40,35
4,4
78,67
15,13
75,67
394,304
21,16
180,150
84,63
16,12
69,54
36,28
9,8
62,49
85,67
80,68
47,39
118,100
124,100
54,45
31,25
19,15
61,49
210,175
192,163
18,13
11,10
194,158
120,98
430,342
61,49
170,126
73,57
45,36
52,37
53,40
192,155
42,36
69,59
16,12
6,6
91,76
100,80
4,4
163,124
39,32
255,201
83,63
10,7
84,70
34,25
60,53
23,19
22,17
37,34
68,60
37,21
9,7
138,115
26,20
63,55
35,26
114,85
28,26
22,15
108,83
30,22
37,29
31,26
66,57
111,85
7,5
65,51
10,9
50,44
117,96
124,98
88,64
62,45
28,22
302,241
142,113
37,31
196,171
178,146
54,41
45,38
82,60
53,41
41,33
118,95
94,70
41,32
30,26
69,55
73,52
56,46
37,28
129,102
152,120
86,68
90,80
30,21
347,265
167,123
13,7
83,64
152,118
92,73
30,28
126,104
17,13
52,40
111,80
41,33
11,11
128,107
43,32
159,124
92,75
3,3
85,63
26,22
3,3
19,15
44,35
26,19
162,138
155,124
9,6
40,29
336,278
63,51
125,98
8,5
94,70
126,98
399,310
24,19
142,107
312,236
138,111
11,9
181,144
92,72
134,102
22,14
368,282
124,99
21,17
11,10
98,73
133,105
38,31
81,65
44,36
130,100
111,92
139,111
62,52
38,27
201,161
193,144
181,146
59,50
51,42
167,134
189,159
156,118
22,15
87,66
30,22
29,24
192,151
62,51
28,19
204,165
65,51
156,126
113,91
47,36
60,49
250,199
20,16
118,97
343,274
46,37
26,21
51,42
61,42
36,25
37,34
29,23
115,89
122,92
36,32
183,142
1,1
0,0
26,23
91,76
38,30
44,36
27,23
10,9
63,54
45,37
41,29
33,28
221,175
245,194
121,94
167,130
139,109
112,88
235,184
10,9
140,112
186,146
171,132
45,40
55,43
13,12
15,11
66,56
139,119
17,13
43,31
0,0
31,23
124,100
106,82
67,48
36,31
46,37
181,136
33,26
127,102
89,70
52,38
11,10
167,139
93,73
172,144
73,51
75,59
39,36
20,17
103,93
73,62
61,47
31,22
15,13
115,89
97,80
41,33
37,30
156,112
416,313
90,71
33,28
164,132
82,65
19,17
32,25
20,15
103,80
130,106
65,45
138,109
86,68
5,5
22,15
37,27
169,136
75,65
260,203
15,10
54,40
126,91
129,106
233,187
378,292
28,24
30,28
12,9
2,2
32,25
17,16
352,269
30,23
33,26
19,13
56,40
40,30
18,13
23,21
65,53
65,50
108,91
125,100
178,143
16,11
29,26
29,23
161,123
71,60
44,39
480,381
63,48
28,23
66,51
20,17
2,2
169,138
39,35
114,95
182,146
34,28
37,27
37,28
170,139
40,30
75,62
75,59
246,196
24,22
15,13
14,13
68,54
110,92
72,63
82,66
122,100
47,40
2,2
17,13
21,20
25,18
54,46
16,12
276,225
44,38
5,5
98,74
5,4
92,74
54,44
92,72
26,25
171,139
79,62
45,37
126,89
175,146
117,85
10,8
33,29
25,22
44,34
16,12
73,54
18,15
79,58
124,97
58,46
37,29
192,142
264,202
55,42
73,53
92,69
54,44
232,175
142,120
61,48
11,10
117,90
3,3
9,8
88,70
148,123
5,5
42,36
287,234
3,2
117,95
6,4
1,1
37,32
52,38
103,73
9,8
37,30
91,73
90,69
264,218
28,19
23,17
165,131
2,2
175,133
21,14
35,22
31,27
55,38
78,60
230,164
3,3
95,69
25,21
86,75
90,71
22,18
10,10
90,73
9,8
160,124
8,6
0,0
92,68
36,29
89,74
204,166
80,65
68,56
91,80
181,150
61,50
191,155
51,40
31,24
76,62
247,200
111,84
10,8
172,140
20,18
19,18
37,28
112,86
55,46
135,99
323,259
99,81
321,261
67,53
127,98
223,171
257,207
87,74
8,6
240,184
38,28
69,51
20,11
24,22
153,112
18,13
15,11
14,11
33,25
45,31
176,136
104,77
30,26
112,90
6,5
167,125
49,38
42,36
3,3
102,76
167,135
73,57
66,48
403,322
84,64
336,274
166,132
46,34
7,4
135,109
73,61
59,47
95,71
14,13
9,6
310,245
26,25
216,169
262,206
23,19
58,44
79,62
39,27
71,60
30,23
106,82
50,43
7,7
13,9
17,8
34,27
21,14
14,13
17,14
28,23
112,90
122,102
58,52
85,68
73,56
24,16
39,27
138,105
58,45
32,23
386,296
23,17
5,4
13,13
99,81
39,30
140,103
16,12
8,6
94,69
77,65
63,53
207,145
23,17
6,4
220,161
98,70
24,18
107,86
11,10
43,36
201,160
20,16
3,2
123,94
91,69
33,27
53,43
31,25
7,5
32,25
140,108
23,19
314,247
288,234
17,14
93,76
5,5
342,260
12,8
57,51
59,47
57,50
154,116
34,23
30,24
235,188
155,116
25,21
30,27
64,54
150,114
77,63
44,32
14,11
65,48
21,18
46,40
41,33
41,32
89,69
31,25
8,7
41,32
18,16
19,18
174,134
154,114
198,152
45,36
220,181
81,66
31,23
162,128
85,71
60,45
103,78
86,68
136,109
20,16
2,1
176,127
219,164
188,151
189,146
125,105
50,38
33,29
209,168
109,89
38,31
41,36
19,16
67,49
43,34
100,80
29,22
13,9
1,1
17,11
90,74
138,109
32,23
235,188
185,151
3,3
150,127
132,106
94,70
21,13
35,32
57,42
31,24
39,34
69,53
54,41
5,3
186,152
66,51
91,72
160,128
90,74
71,54
98,78
8,4
39,28
42,29
118,92
137,101
61,49
65,50
77,59
160,125
144,106
67,53
29,24
25,18
80,64
87,66
19,15
56,47
149,120
178,141
32,27
40,34
15,13
4,2
24,19
354,280
260,202
2,2
50,34
52,38
34,28
7,6
58,51
77,59
39,29
36,29
309,246
103,81
67,55
21,17
68,55
104,85
42,33
96,76
38,30
68,58
521,418
341,269
115,96
42,38
117,98
53,44
9,7
78,65
43,34
36,31
117,92
42,32
88,66
32,25
44,33
40,33
27,22
151,116
88,72
78,63
35,28
44,34
36,29
16,11
34,27
45,38
13,10
32,24
198,151
22,15
62,50
74,61
87,68
80,60
101,78
8,6
104,83
49,38
101,78
52,38
36,29
113,93
72,55
33,30
45,38
48,36
56,41
22,20
31,28
70,55
118,97
57,46
68,57
140,113
93,72
65,52
20,13
55,45
49,46
13,12
45,38
326,266
44,40
99,81
4,3
301,239
225,183
284,223
135,107
75,62
86,70
74,57
41,30
49,41
90,69
43,37
165,132
27,22
15,12
30,24
51,40
33,28
81,62
2,2
20,19
32,24
34,26
3,3
40,32
229,179
114,100
243,188
21,14
45,32
39,33
130,97
59,49
8,7
108,83
17,15
333,268
10,9
13,11
67,56
77,64
29,24
52,41
107,83
37,26
52,47
110,81
39,28
10,7
86,70
62,44
294,228
28,23
58,45
192,150
50,44
55,40
6,5
237,194
8,7
51,42
27,20
12,9
126,96
142,112
25,19
11,8
5,5
33,26
58,49
20,16
34,28
55,46
59,46
237,188
30,21
275,219
124,97
117,90
25,19
83,63
96,76
47,35
2,2
20,15
26,20
33,26
112,92
5,5
202,163
107,89
48,36
10,7
72,58
56,42
39,30
20,16
32,25
66,54
60,51
52,41
3,3
157,130
24,15
105,75
122,103
8,7
42,32
7,5
39,32
36,27
51,36
55,43
109,86
274,203
130,100
223,178
68,54
121,94
52,38
93,74
33,23
16,13
129,106
61,51
122,100
15,12
355,285
123,95
60,47
0,0
184,142
41,32
81,69
71,61
252,194
119,96
12,10
25,23
82,67
146,105
4,4
82,75
88,72
236,187
268,216
96,80
104,80
23,19
96,80
26,21
21,14
22,20
20,16
6,6
90,70
160,124
64,49
41,33
127,94
183,148
64,50
58,42
251,197
10,8
66,59
21,17
26,21
177,136
173,135
32,24
127,96
113,80
110,88
100,76
133,106
21,16
97,86
13,10
22,15
72,56
131,106
109,90
45,38
316,259
69,59
117,96
10,9
10,8
17,16
15,10
193,149
9,7
184,147
16,10
147,126
106,86
15,11
16,13
39,34
102,85
218,163
77,64
146,112
30,21
105,86
75,58
11,9
0,0
37,27
61,51
28,23
21,18
127,102
44,33
104,72
24,19
17,14
225,176
3,3
22,17
50,42
138,100
108,88
57,39
53,38
20,16
35,29
74,63
73,57
26,22
63,45
176,143
8,6
95,72
61,50
7,5
9,6
169,130
150,114
161,124
26,24
35,30
18,14
66,53
62,44
74,61
41,30
77,67
52,44
168,136
48,37
67,54
149,128
57,49
325,255
68,50
239,194
308,239
19,18
162,124
55,48
198,161
21,19
52,33
186,153
179,144
280,221
159,127
1,1
3,3
100,85
91,70
112,95
98,75
35,26
647,519
15,12
24,20
97,77
174,135
36,27
26,22
68,54
15,15
69,55
9,8
219,182
6,4
16,12
139,108
142,112
158,122
15,14
47,36
66,51
75,54
95,77
116,92
29,21
4,2
127,104
50,40
51,38
51,42
113,94
35,23
156,126
54,50
189,157
166,121
89,76
133,113
27,18
172,137
58,47
33,26
23,15
126,103
74,60
68,58
21,16
64,48
199,158
50,41
0,0
71,59
94,82
1,1
66,51
4,3
12,8
3,3
53,39
70,59
58,48
34,26
10,9
87,74
57,44
98,82
86,73
60,46
67,54
2,2
25,14
148,116
15,14
179,145
186,147
25,22
94,81
163,124
35,23
114,88
31,25
12,8
82,71
9,6
231,183
83,67
118,92
4,3
11,10
50,39
102,83
6,6
16,13
149,122
64,53
75,56
39,27
53,43
292,234
198,157
25,20
42,37
51,37
94,79
135,112
41,34
1,1
11,7
97,76
76,62
44,31
106,85
91,69
4,3
67,52
16,10
36,28
67,52
54,48
4,3
6,6
11,8
7,6
51,47
97,83
48,35
55,42
108,79
157,125
104,77
126,104
445,345
199,158
66,53
19,16
9,7
24,18
105,84
49,37
38,33
10,9
13,9
340,261
23,17
101,80
52,45
11,8
192,154
192,153
85,67
74,56
68,56
63,49
49,42
80,71
75,54
67,51
76,57
34,26
2,2
129,103
197,156
14,6
162,131
212,173
66,52
30,24
130,101
24,19
34,30
123,103
58,43
19,13
163,126
100,77
9,6
85,64
95,74
226,188
4,3
89,72
15,13
118,91
97,79
19,14
111,90
32,26
54,41
275,225
130,102
72,58
88,68
65,54
54,43
111,79
67,56
55,46
40,30
83,67
124,104
89,68
10,6
173,141
12,10
227,177
188,148
48,35
137,100
222,185
119,98
14,11
8,6
19,16
234,187
134,107
22,17
92,73
70,54
21,19
69,59
56,46
61,48
126,99
26,22
5,5
2,2
41,31
107,81
92,76
37,29
50,41
428,334
3,3
5,3
66,51
35,26
118,99
149,125
131,105
20,17
88,79
198,160
38,30
20,16
88,70
113,93
66,54
20,18
152,129
175,131
120,92
7,4
71,60
78,59
191,153
67,56
36,29
0,0
101,86
230,194
75,66
25,22
25,18
122,96
48,36
102,81
49,43
2,2
30,27
24,19
92,68
39,27
13,8
101,83
69,53
63,48
126,98
10,8
48,40
76,60
185,146
91,73
66,53
59,41
0,0
61,48
101,78
16,13
5,4
64,49
51,38
55,38
5,3
39,31
27,21
231,189
86,71
151,117
45,39
101,80
71,60
49,39
234,178
36,30
102,84
38,29
3,2
37,32
70,55
61,49
5,5
18,17
86,67
96,85
35,31
114,91
54,46
108,92
29,20
35,29
95,74
206,160
173,146
139,106
193,151
27,21
126,93
111,84
66,53
171,143
54,41
62,46
79,67
111,88
80,68
39,31
45,32
114,79
108,88
27,25
11,7
44,34
68,54
128,109
33,28
24,20
14,8
94,73
111,91
124,92
102,82
58,44
60,48
78,61
134,117
10,8
54,39
289,223
54,44
189,147
82,70
37,26
51,46
54,40
46,36
100,82
175,142
289,222
29,24
104,79
80,63
50,43
32,22
34,29
12,8
268,204
11,10
24,18
17,14
112,82
32,27
270,195
2,2
67,59
111,92
64,50
16,12
62,47
53,43
253,198
70,59
73,57
235,193
42,32
102,84
44,32
56,44
220,182
9,8
23,20
100,74
27,20
11,10
124,105
216,167
270,216
77,63
351,281
91,66
79,63
24,21
125,100
17,16
74,62
62,47
157,123
105,84
89,69
66,52
193,164
183,151
7,6
8,8
79,61
2,2
68,52
47,34
15,14
27,24
104,83
21,15
42,30
67,48
96,73
77,64
87,71
32,28
17,16
65,49
57,45
225,183
39,33
64,54
22,16
149,116
159,129
109,87
31,24
50,36
27,21
205,165
37,30
21,18
92,68
50,39
263,206
98,79
13,11
487,390
252,203
13,12
28,21
0,0
135,111
152,120
11,10
282,223
157,132
27,18
159,122
81,65
185,154
240,181
93,73
52,45
20,15
72,60
94,77
31,21
18,13
123,98
304,220
66,56
65,54
173,130
86,68
93,80
14,12
62,44
44,37
71,58
76,64
173,136
402,319
7,7
90,69
118,98
104,84
85,68
27,22
29,19
15,9
38,32
78,65
112,87
64,56
108,89
14,11
12,9
43,33
28,25
60,42
54,48
52,42
77,63
60,53
382,310
117,95
57,49
303,232
143,113
297,229
7,7
63,52
64,48
41,29
208,153
29,22
169,128
42,34
29,25
173,130
43,38
143,112
143,115
127,101
57,45
91,68
7,6
48,39
55,45
69,48
15,10
51,37
8,7
174,145
292,215
62,45
59,47
9,6
144,120
173,147
66,52
99,87
68,51
151,121
30,25
91,76
22,17
92,73
21,16
103,75
187,150
109,85
60,45
100,80
184,145
120,102
23,16
134,104
185,145
261,197
59,47
90,75
35,28
26,26
26,22
104,85
219,179
105,85
144,117
79,63
372,283
3,3
72,62
127,94
130,100
64,54
55,41
106,83
172,132
368,283
235,185
152,124
24,20
59,50
119,96
247,190
43,30
32,28
22,16
213,170
301,247
33,26
108,80
37,25
61,50
78,59
77,66
16,14
103,83
6,4
40,34
69,55
126,103
12,9
51,38
137,103
19,14
12,12
86,66
68,60
114,93
149,120
50,40
394,305
66,49
129,105
99,79
149,123
86,68
70,56
43,32
93,72
85,67
114,99
35,31
51,41
30,25
71,56
229,179
64,55
156,121
97,76
28,20
6,5
126,100
160,118
6,5
25,22
30,25
66,54
5,4
37,32
84,71
39,34
94,77
101,78
115,83
51,37
33,27
38,31
46,41
7,7
45,37
7,7
17,13
218,159
85,72
43,32
61,48
70,51
31,26
79,54
12,8
91,79
17,14
31,29
87,70
103,80
136,111
29,24
137,114
117,95
27,20
14,13
72,60
98,82
114,87
3,1
58,43
59,50
209,162
45,35
78,58
75,61
165,137
8,7
66,52
11,11
133,106
10,8
65,51
139,107
116,91
84,70
60,46
89,71
96,70
87,71
40,31
79,63
19,11
56,47
90,70
160,130
49,38
34,28
122,98
161,121
150,123
27,20
458,352
13,7
71,53
462,375
26,22
62,47
65,50
69,56
108,79
91,69
22,20
3,3
144,110
60,47
54,38
107,91
0,0
19,16
30,28
293,231
25,19
12,9
77,58
109,90
143,117
94,78
49,44
93,66
200,160
30,23
26,24
115,91
40,33
166,136
87,66
26,23
7,5
61,44
116,85
101,76
86,65
7,7
18,15
122,95
17,13
7,4
61,48
69,56
14,11
47,36
95,73
126,94
76,59
45,35
131,107
60,53
55,45
11,9
46,30
51,42
5,5
81,60
318,238
65,50
48,39
42,35
18,12
173,131
62,52
70,54
156,121
185,154
17,11
10,9
51,42
1,1
20,18
83,67
280,216
225,182
25,25
11,10
53,48
39,33
92,77
73,56
93,81
25,20
23,20
15,13
44,37
112,86
177,135
9,6
21,18
32,27
39,33
19,16
279,234
287,238
13,11
161,136
28,22
17,11
61,50
73,59
54,45
35,28
101,80
319,244
272,211
85,64
38,30
56,47
293,244
84,71
150,129
170,132
55,45
96,74
17,14
174,137
84,66
118,86
250,187
119,80
73,53
83,69
29,25
94,73
258,202
51,37
62,51
30,23
150,110
260,214
34,27
250,205
124,102
66,55
0,0
51,43
47,37
43,32
170,130
0,0
7,5
41,33
159,126
153,122
36,29
53,45
205,174
118,95
84,68
7,6
89,66
15,12
35,25
115,87
32,26
620,474
170,129
173,134
13,11
107,86
108,80
43,36
269,219
74,56
211,167
117,88
56,46
20,18
160,132
80,61
196,146
17,13
123,96
92,67
9,8
401,306
49,36
63,49
113,86
20,14
50,37
52,45
97,79
34,30
253,200
88,72
35,28
37,24
13,10
105,80
62,44
51,44
93,73
69,54
30,25
38,33
180,139
56,44
23,17
76,56
7,6
171,130
114,92
286,217
132,106
85,78
40,29
63,52
142,109
1,1
257,199
49,41
486,371
44,32
120,98
74,62
7,6
45,36
16,14
122,93
23,19
58,43
69,56
115,93
21,19
27,21
148,115
21,18
125,106
27,20
28,24
97,72
30,21
72,53
121,95
38,31
11,8
207,157
73,62
25,19
107,84
8,5
97,83
86,71
147,118
28,22
16,12
34,28
21,18
246,194
73,64
19,12
15,13
126,99
38,29
69,55
30,26
117,95
103,88
20,19
121,101
79,65
43,35
72,58
1,1
14,13
179,142
8,7
63,50
31,24
53,45
68,56
18,11
104,88
191,149
97,82
25,19
24,15
9,7
15,12
71,61
197,149
21,18
57,39
178,136
249,208
191,139
26,23
20,17
108,84
29,23
105,85
76,60
31,27
47,39
109,83
87,60
50,43
17,15
0,0
297,227
69,55
54,38
1,1
2,2
7,4
113,90
198,158
33,25
55,44
19,15
9,7
38,33
70,53
277,227
29,18
49,39
51,44
7,5
22,20
89,70
21,20
6,6
235,188
59,49
100,76
169,137
66,54
32,29
23,18
167,127
39,34
54,42
104,80
9,7
26,19
63,55
110,90
138,114
63,49
34,27
10,8
58,41
175,136
37,27
14,12
177,143
27,23
120,91
231,184
105,85
10,8
261,197
5,5
15,13
112,90
58,49
2,2
133,99
28,22
119,97
59,42
80,64
47,42
84,72
19,19
89,70
41,30
29,22
112,82
128,105
88,61
56,47
34,29
22,16
53,41
217,168
42,37
16,14
91,75
96,75
19,15
48,45
18,15
41,34
39,28
14,12
544,451
135,100
407,329
42,26
70,57
10,8
63,49
113,93
216,171
12,12
4,2
333,263
1,1
107,86
134,102
169,135
160,129
42,30
88,76
200,164
15,7
35,28
93,76
150,122
104,81
194,153
127,99
110,89
2,2
68,57
22,15
90,66
167,142
27,22
198,153
78,65
140,119
298,238
192,153
45,37
340,259
172,141
56,43
127,93
95,81
48,36
82,70
139,109
8,6
30,26
24,20
161,121
138,114
47,42
56,43
12,7
13,11
78,56
93,79
57,43
83,72
4,3
16,10
37,30
77,58
46,43
3,3
53,40
22,19
43,30
52,42
11,9
123,96
57,50
345,275
47,38
142,113
60,45
95,76
13,7
123,93
16,12
18,16
211,159
133,111
59,49
28,23
39,30
16,13
15,9
13,11
87,69
87,67
142,122
36,26
20,16
84,65
190,152
89,74
139,112
42,33
42,29
15,12
157,117
25,21
93,71
86,67
19,18
71,53
24,19
74,62
38,31
117,86
79,66
43,38
0,0
29,25
140,115
6,6
164,139
54,47
64,53
41,32
53,44
163,126
9,7
149,113
68,56
46,40
17,12
363,279
31,26
47,35
87,67
27,21
66,53
81,56
66,57
52,40
82,69
31,27
46,37
61,47
140,112
26,19
32,27
46,37
22,13
110,91
65,52
25,16
189,147
167,131
104,82
13,10
71,58
73,61
167,124
377,307
21,19
98,71
55,47
18,17
192,152
76,60
105,88
49,40
100,80
41,35
48,33
77,65
32,25
45,31
10,8
97,71
102,82
125,97
146,124
82,62
45,39
27,24
339,272
13,10
78,62
147,113
53,36
70,56
22,16
81,64
31,21
30,24
74,55
122,101
33,24
33,25
20,17
248,203
83,61
8,7
30,22
19,14
96,77
33,25
254,204
54,41
142,116
58,45
399,324
31,26
78,61
302,235
105,86
48,37
130,98
85,68
37,29
56,48
38,31
8,4
47,36
23,17
13,12
74,64
77,61
27,25
87,65
119,98
68,51
58,48
31,20
52,41
7,5
42,31
15,10
32,24
156,121
33,28
27,22
75,58
184,138
175,128
24,19
20,19
138,109
69,51
139,109
140,115
53,38
77,61
91,62
107,82
146,115
243,191
106,83
61,53
158,119
201,164
2,2
77,67
97,75
21,16
59,49
51,38
63,55
70,57
149,117
54,41
28,21
31,29
35,31
68,51
30,24
44,32
283,228
120,86
35,28
36,29
151,116
45,34
252,201
49,41
126,99
50,39
25,18
44,38
7,7
8,7
39,31
88,72
118,93
11,9
11,10
49,42
175,145
29,23
152,125
193,146
143,109
263,217
93,65
333,257
20,18
86,72
139,112
35,26
90,73
134,107
26,23
153,120
43,36
31,24
70,59
111,84
68,52
142,110
190,155
66,50
30,21
14,9
216,173
59,47
14,13
38,29
65,47
9,9
26,18
52,39
8,7
366,294
47,41
119,95
45,38
2,1
91,73
96,79
42,35
129,104
200,163
16,13
63,48
66,55
53,44
22,21
2,2
71,56
44,31
33,23
77,62
9,6
50,37
7,6
144,113
10,8
31,22
54,39
153,119
38,32
68,57
114,80
29,25
44,35
91,66
24,20
27,19
162,128
76,59
111,86
149,117
80,66
41,31
121,91
7,5
6,4
39,29
114,94
76,57
110,90
239,188
32,25
243,200
139,110
38,29
116,86
110,86
22,17
40,31
68,56
83,65
58,46
24,20
45,40
156,118
115,96
67,52
72,60
102,77
84,70
33,29
19,19
114,93
147,117
190,150
44,31
17,14
18,13
119,90
132,105
156,118
47,37
27,20
9,6
29,20
31,30
8,8
46,35
132,109
7,7
88,69
50,37
62,51
56,45
99,89
75,56
7,5
4,1
21,18
31,23
90,79
12,10
51,40
82,61
13,12
110,89
55,46
173,138
118,95
27,24
17,10
103,82
28,22
61,53
238,177
151,120
170,134
39,32
41,33
151,125
84,64
1,1
11,10
57,40
62,52
14,14
26,22
53,43
121,96
0,0
78,57
630,498
87,64
8,8
171,134
76,59
20,15
20,17
68,49
66,50
83,60
13,11
30,26
11,10
70,62
27,26
77,64
21,17
27,24
67,55
80,70
116,91
92,70
7,6
99,86
105,88
39,34
29,19
83,64
40,31
135,110
21,17
93,71
76,59
46,39
8,7
202,160
91,70
34,28
23,20
