56,44
88,72
24,19
15,12
52,42
28,26
85,60
51,35
5,5
651,514
130,115
11,11
43,39
84,66
214,161
55,45
126,105
27,21
57,43
2,2
34,28
89,69
331,268
14,8
247,200
85,67
92,70
83,63
217,173
36,30
13,11
60,48
231,169
36,28
155,124
56,47
47,36
18,15
236,177
204,158
88,71
59,45
48,40
25,20
5,3
28,22
23,20
8,8
57,51
341,263
345,260
48,38
68,54
17,11
324,255
126,93
27,23
14,12
124,92
28,23
314,258
136,106
300,229
109,89
33,26
105,78
74,56
3,3
85,64
20,16
46,35
62,51
4,3
87,79
49,43
42,33
28,21
179,149
140,99
84,66
90,71
0,0
14,9
144,115
28,26
53,38
143,116
5,4
17,13
32,19
272,226
81,61
52,46
68,53
45,34
190,140
51,36
12,8
43,27
257,201
4,3
178,141
37,30
328,262
57,50
48,44
47,43
126,104
77,57
75,61
67,55
46,38
12,11
7,6
28,20
142,112
99,66
3,3
36,23
48,31
24,20
100,73
16,12
10,7
75,58
33,27
95,77
63,42
63,47
236,181
621,493
80,66
67,52
48,38
37,33
38,32
52,39
193,154
49,35
3,3
137,100
6,4
64,51
277,216
18,14
13,12
47,37
19,10
45,36
33,32
207,150
105,83
66,51
19,14
6,6
71,54
185,148
4,2
42,34
8,5
40,31
32,22
20,16
10,6
34,28
24,20
28,25
14,11
27,23
191,164
169,133
96,70
49,42
83,58
68,55
31,25
82,66
21,21
131,106
210,164
208,170
44,32
29,24
1,1
89,67
27,23
82,63
24,18
121,93
27,20
162,125
139,107
8,5
40,33
6,4
93,67
23,19
88,67
122,94
89,74
42,35
9,7
178,143
140,96
126,105
33,23
63,50
109,85
22,12
76,59
240,198
31,25
8,7
54,47
56,47
213,174
65,52
136,101
63,53
98,81
51,42
49,41
32,26
36,31
156,124
56,52
62,51
199,161
196,163
155,122
43,31
40,30
170,143
54,43
118,95
348,265
149,117
120,94
54,43
47,34
66,55
22,18
6,5
24,21
64,49
29,26
32,27
75,65
69,53
28,22
76,63
113,89
84,64
248,208
82,73
71,57
150,124
24,18
133,105
78,62
17,12
78,60
41,35
146,128
46,38
5,5
20,17
29,22
87,70
190,147
263,200
27,23
38,30
202,165
15,13
222,190
100,80
5,4
105,83
163,137
24,18
38,26
85,70
14,9
3,3
212,159
108,85
38,33
78,65
35,26
22,20
66,47
0,0
198,163
10,10
153,117
49,40
112,87
48,36
87,67
15,10
158,111
34,26
30,24
12,10
70,59
3,3
125,96
103,83
21,19
272,219
133,99
119,89
194,158
15,10
26,21
49,41
146,114
19,15
133,107
6,5
29,25
154,121
8,7
197,149
71,56
45,34
45,37
17,14
27,20
114,88
148,114
84,67
89,69
100,79
77,64
54,46
49,36
297,232
56,39
33,27
249,180
85,69
34,29
231,177
66,49
4,2
7,5
20,14
57,39
282,234
14,12
36,29
23,18
173,124
121,101
48,38
136,112
48,37
38,29
100,74
21,14
45,41
22,17
75,57
111,79
113,94
130,98
142,116
45,36
79,63
103,76
50,37
13,11
6,6
28,21
259,204
197,163
46,40
105,93
26,19
65,52
39,33
7,6
22,16
52,37
68,55
85,65
55,35
31,29
163,136
250,194
28,25
125,100
22,19
190,156
103,83
67,53
52,39
21,17
409,340
122,99
52,40
102,83
78,64
64,50
11,7
10,8
120,97
22,17
19,15
55,43
78,59
94,71
161,123
184,142
223,186
55,50
14,11
77,67
34,30
76,56
57,41
59,47
123,104
170,132
107,86
166,128
7,7
12,11
32,29
48,38
131,100
6,5
24,20
18,15
27,17
117,100
55,44
19,10
42,35
78,56
15,9
51,41
77,62
8,7
117,91
123,95
34,19
91,73
48,40
139,100
37,30
45,36
12,10
261,191
40,29
167,131
41,31
18,16
221,171
18,12
78,67
450,357
22,19
381,308
15,10
45,35
147,111
72,55
25,21
37,31
160,130
52,43
3,2
89,70
244,200
28,22
87,71
50,40
58,42
178,142
75,60
190,141
47,37
445,365
59,44
78,61
70,55
5,3
95,80
39,29
67,53
170,143
127,103
153,129
141,111
224,175
71,54
162,130
52,47
20,17
54,45
93,77
33,30
37,28
55,42
51,40
17,13
74,55
143,116
178,140
85,63
45,36
141,108
218,184
147,114
2,2
47,36
278,210
23,15
128,105
126,92
286,237
75,56
157,121
80,61
32,25
22,20
89,75
43,32
59,41
38,29
6,4
27,21
77,68
346,286
96,75
235,183
225,186
14,11
77,58
26,19
86,66
19,15
23,22
53,44
37,28
9,9
18,16
14,11
24,19
18,14
95,77
407,325
13,10
8,8
7,7
77,57
22,17
32,26
84,74
142,104
44,36
202,147
74,59
56,46
137,104
119,91
67,50
65,48
57,42
72,54
68,53
69,52
50,34
71,53
184,144
72,62
194,153
31,24
25,19
30,26
83,64
12,11
103,73
25,22
135,113
123,99
105,86
20,15
72,55
93,78
256,180
210,174
360,277
58,42
82,66
82,69
31,26
197,147
54,42
71,58
79,67
33,27
53,45
40,30
157,137
61,51
14,12
5,3
28,26
45,29
14,13
93,72
80,65
4,4
59,50
163,129
81,64
7,5
198,159
61,49
142,115
38,32
47,38
67,54
94,80
65,51
63,47
199,153
6,6
4,3
23,20
39,33
40,31
226,191
13,11
72,61
279,216
135,112
91,69
39,30
151,132
175,147
291,217
143,114
33,27
6,6
71,53
42,36
87,70
66,50
121,92
167,131
73,58
242,182
72,58
94,67
73,55
13,10
75,69
256,214
143,111
23,16
41,28
247,203
6,5
97,77
5,4
79,66
118,89
96,73
44,35
75,65
84,68
163,125
67,54
200,159
154,122
27,20
66,54
57,44
248,188
23,19
32,23
7,5
79,69
10,8
10,7
170,131
140,105
52,40
144,111
137,110
164,136
84,67
188,148
110,85
216,181
247,191
117,91
7,5
22,20
31,24
83,66
14,14
3,3
13,11
14,10
158,126
31,20
13,12
215,178
131,102
79,64
68,52
110,88
66,55
97,77
18,12
306,249
109,92
0,0
0,0
239,185
107,85
170,136
62,48
19,16
17,12
65,48
144,105
53,40
11,9
45,31
87,71
235,186
44,36
3,1
55,39
182,142
50,41
12,9
171,136
12,11
16,14
73,61
14,9
7,4
3,3
167,127
52,45
36,31
55,45
139,117
75,63
129,97
52,45
119,94
17,15
129,102
51,39
26,21
71,55
87,64
61,49
73,58
208,164
249,195
50,42
45,39
83,67
23,19
157,124
107,83
93,74
28,22
24,19
136,102
0,0
157,110
84,66
54,44
353,288
10,7
11,8
629,504
121,93
22,15
12,10
34,30
342,261
25,21
5,3
54,45
278,227
36,29
26,21
26,18
40,31
44,36
53,43
9,6
69,56
14,11
193,157
10,10
35,30
109,89
87,67
144,99
141,102
131,111
44,35
135,111
15,12
7,6
47,38
79,65
50,36
50,41
14,11
111,92
26,20
27,20
8,7
114,95
183,146
22,21
25,23
75,60
18,16
81,66
130,104
52,45
16,14
89,72
45,39
96,80
39,32
85,69
30,25
97,83
369,289
67,56
43,39
100,72
35,31
23,23
49,39
117,94
90,73
17,13
136,114
11,6
35,31
142,110
60,51
49,35
18,15
23,20
564,439
84,62
37,31
57,49
56,41
11,9
33,27
111,93
73,57
114,95
49,40
93,66
90,74
63,52
248,191
54,37
8,7
181,140
15,11
16,12
15,12
138,106
110,86
162,132
151,121
51,41
107,86
7,6
56,48
191,158
38,32
120,87
106,87
38,28
192,150
203,164
12,9
145,113
6,6
53,42
105,82
63,53
224,163
62,45
40,33
122,103
19,13
256,207
378,290
84,65
38,34
15,13
7,6
1,1
140,113
89,78
49,39
104,84
15,8
71,56
54,45
166,132
63,51
123,91
168,128
306,235
71,62
64,47
40,33
134,104
300,239
99,78
81,66
30,25
109,89
94,65
79,61
71,60
122,97
22,20
66,47
11,10
102,85
44,31
26,20
64,53
114,103
37,30
151,121
16,12
59,41
138,113
0,0
150,126
39,31
15,12
22,21
138,104
10,8
112,95
230,194
158,126
45,38
1,1
101,76
10,9
8,7
105,84
40,35
42,33
7,7
71,54
94,77
221,169
99,75
106,93
61,50
149,119
35,31
170,130
96,74
5,5
19,14
203,163
8,8
25,22
112,87
32,19
11,7
115,91
26,22
118,102
67,56
70,51
70,54
3,2
19,16
123,101
16,14
30,25
75,57
239,203
83,62
5,4
6,5
21,18
227,174
4,3
177,147
62,52
23,18
49,39
60,44
206,163
130,100
101,76
92,77
135,109
96,81
40,31
242,192
54,43
43,34
134,106
6,4
126,104
6,6
340,265
11,10
86,69
1,1
70,54
121,93
143,116
85,73
58,49
84,63
122,92
229,180
126,96
64,49
3,3
41,35
80,63
67,55
24,16
75,60
70,59
43,36
72,53
4,4
101,81
89,68
26,18
20,15
597,462
129,106
138,104
88,60
118,94
23,22
5,5
27,26
27,20
138,104
69,54
61,52
253,205
71,54
123,97
200,155
7,7
38,31
26,24
25,20
29,22
12,8
35,27
169,138
10,10
13,11
125,99
37,27
45,39
108,87
39,31
16,12
78,65
15,11
144,116
18,15
243,202
65,52
115,86
28,24
24,20
227,172
61,45
55,46
127,99
59,49
39,29
10,8
67,52
147,112
52,40
2,2
205,155
14,11
30,23
7,4
69,51
17,15
99,77
45,35
5,4
111,86
32,25
229,186
48,39
171,129
46,36
102,80
12,10
22,20
131,98
9,9
23,22
82,60
107,85
280,233
20,16
74,65
11,9
120,99
97,73
100,72
47,38
76,59
27,21
101,75
5,5
188,147
106,89
55,44
149,120
470,371
6,5
22,19
134,112
10,8
43,29
25,21
107,84
19,15
22,20
70,55
50,39
14,10
116,89
87,71
238,182
41,33
81,66
29,23
155,118
12,12
42,31
0,0
26,18
348,282
53,47
96,82
91,73
12,11
63,48
42,36
88,75
48,40
6,6
52,42
21,17
175,134
185,148
100,79
30,25
147,118
130,99
181,134
35,27
5,5
20,15
204,166
48,40
91,72
45,36
28,19
27,25
37,29
143,108
68,52
7,7
190,145
30,24
100,78
17,13
2,2
7,7
74,61
159,126
23,20
111,89
76,61
45,38
40,33
55,47
208,166
167,127
124,103
66,53
250,196
50,38
4,3
59,45
211,172
2,2
156,124
115,93
14,10
19,14
57,49
75,57
238,191
37,35
39,32
39,28
17,13
90,68
21,19
12,10
19,17
37,32
2,2
36,29
33,29
271,215
86,66
180,133
126,101
73,57
36,29
113,90
97,72
189,154
124,103
169,138
31,26
107,91
23,20
34,26
23,18
225,180
28,22
51,37
43,35
178,139
24,20
37,34
13,10
4,4
152,114
133,105
54,44
58,47
251,194
40,31
27,21
33,27
99,78
45,34
44,34
17,15
49,39
180,143
15,13
31,25
297,239
86,77
63,49
182,145
36,27
283,212
10,9
44,36
123,95
2,2
21,18
16,13
19,16
79,65
74,60
80,62
101,71
116,94
110,84
6,5
131,102
425,337
79,63
245,187
133,97
304,228
453,365
361,294
80,63
11,8
111,81
23,18
105,79
79,59
18,16
77,55
512,393
27,21
33,27
104,87
190,152
148,114
99,74
48,42
42,34
30,26
56,44
184,158
35,30
23,21
214,176
11,9
113,91
26,22
29,20
65,51
7,6
174,139
36,29
189,150
102,81
21,17
94,70
22,16
6,6
37,32
186,153
204,162
49,37
189,148
178,148
78,65
81,60
325,250
51,39
16,13
169,143
94,74
119,96
9,9
35,25
66,54
19,15
40,28
29,25
23,18
12,9
77,58
249,195
59,45
75,58
31,25
250,201
92,75
54,44
32,25
12,7
14,10
10,10
85,63
20,19
12,12
312,244
634,488
28,26
70,56
153,119
48,40
55,42
63,50
28,19
102,80
9,9
33,26
119,95
19,16
232,193
10,9
113,88
145,120
135,108
19,17
23,21
18,15
55,45
67,53
24,16
16,13
21,16
23,19
52,40
31,29
87,68
151,122
18,12
157,133
139,114
279,223
171,133
53,43
150,112
141,106
137,106
15,11
111,93
7,6
5,4
260,192
227,188
57,46
21,19
199,163
108,90
78,59
19,15
19,19
160,120
86,69
34,28
405,310
102,77
305,250
62,52
92,75
23,21
77,60
90,71
79,55
34,30
7,6
54,44
288,224
10,10
45,37
104,81
354,281
2,2
2,2
42,31
32,26
33,25
25,20
51,41
38,30
108,83
105,83
41,31
422,333
31,26
71,53
202,160
17,14
51,43
49,42
171,139
120,98
13,12
42,37
106,83
17,15
51,39
25,22
62,47
11,9
148,106
7,5
46,37
95,76
376,305
29,25
1,1
161,130
46,33
83,67
6,5
34,28
87,65
39,35
165,128
109,88
52,40
106,80
4,3
67,61
37,29
91,71
16,15
63,50
18,15
365,280
283,235
65,51
101,81
106,86
91,76
37,32
98,75
46,36
11,7
28,20
148,111
62,47
85,74
267,202
123,96
47,38
31,26
46,40
444,354
57,43
54,48
149,110
4,4
10,10
81,64
28,21
40,29
83,67
123,98
147,118
4,2
5,5
90,72
380,298
44,38
18,16
33,19
145,106
82,62
14,9
198,170
44,31
56,49
68,58
27,25
51,37
13,9
54,44
30,26
9,8
170,129
94,73
94,70
76,58
42,32
58,41
229,172
146,116
124,99
199,152
66,52
160,123
114,92
7,5
20,16
66,54
250,198
7,6
37,27
6,3
57,45
340,267
255,201
32,29
39,30
302,241
130,108
91,74
134,108
29,25
22,17
44,36
144,115
106,88
11,8
229,180
80,63
80,61
87,70
166,119
46,36
160,123
34,27
25,21
28,21
45,32
26,21
148,120
21,18
184,154
17,16
65,55
89,67
72,60
124,104
157,124
40,34
169,127
262,214
59,51
170,143
62,55
5,2
19,16
154,120
163,131
106,82
278,233
185,148
247,194
42,36
163,128
32,25
152,101
175,145
53,40
26,24
144,116
165,128
46,37
101,83
24,19
9,6
6,4
16,12
105,88
56,45
71,57
69,54
44,31
118,96
166,134
99,83
13,10
148,111
127,102
70,59
33,20
36,31
281,226
26,20
137,110
50,37
305,242
38,30
43,34
154,122
74,62
59,54
5,5
51,43
81,61
135,108
85,64
43,31
230,181
87,70
94,73
68,52
61,51
211,170
92,72
219,184
17,12
79,61
21,16
43,34
80,68
184,145
174,138
56,47
110,90
129,96
229,168
25,21
18,14
101,83
87,66
37,32
106,86
129,107
27,21
105,85
36,28
75,57
42,38
80,67
11,8
62,51
254,193
132,103
67,53
14,11
115,95
16,10
94,75
36,31
100,83
209,158
140,105
37,26
90,74
51,42
32,30
44,37
117,83
368,301
154,127
20,14
15,10
73,53
93,75
240,202
116,93
59,47
2,2
72,61
60,45
60,47
117,94
53,38
179,141
72,55
62,49
36,29
47,40
531,426
150,120
110,92
124,100
20,18
58,46
32,28
96,81
9,8
13,12
12,10
56,48
106,84
209,166
131,105
5,5
45,37
26,19
1,1
102,84
50,43
127,96
28,26
86,74
240,180
19,16
35,26
20,16
202,158
19,17
72,61
5,5
116,89
167,128
304,249
156,118
49,44
66,49
11,8
69,55
12,11
8,7
17,14
81,59
196,165
58,42
248,196
49,33
558,442
93,73
13,12
106,84
44,35
3,1
94,72
39,31
43,34
12,10
31,24
215,173
159,132
0,0
23,19
16,13
61,48
39,25
31,28
141,102
21,16
154,123
161,134
66,50
230,195
49,36
6,6
44,36
157,122
7,7
17,13
207,161
0,0
282,233
85,73
69,59
160,121
15,11
76,56
270,230
164,134
104,79
23,18
21,17
176,137
22,18
52,44
30,22
140,110
50,38
244,186
6,5
5,3
11,9
21,20
115,92
20,16
121,93
32,26
0,0
3,2
129,107
44,36
112,88
59,42
144,112
176,143
84,73
62,46
203,161
77,63
3,3
11,6
3,2
42,32
28,20
27,22
458,354
29,22
6,4
22,17
29,23
83,65
217,168
360,297
147,107
218,170
65,51
17,15
18,15
22,19
98,85
147,116
60,47
80,62
119,94
98,76
51,36
3,3
145,113
71,59
73,57
195,155
154,115
67,56
85,71
126,95
81,63
112,92
76,62
71,54
43,34
68,53
72,55
45,38
163,132
205,166
248,190
37,32
48,37
16,13
24,21
21,17
252,190
85,70
187,144
166,140
160,126
23,18
32,25
99,76
81,61
49,40
158,124
35,27
46,38
71,57
148,120
32,28
21,19
91,75
153,129
51,34
5,4
154,122
55,47
102,84
86,68
221,169
45,38
217,173
69,58
120,99
37,30
38,28
118,96
35,28
30,24
36,30
55,45
102,71
243,196
157,120
201,161
10,9
161,121
14,11
119,95
155,133
3,3
20,17
10,9
62,46
117,87
66,50
107,83
96,79
78,61
9,7
20,14
160,119
57,46
116,89
97,80
37,29
16,14
168,132
148,119
93,69
79,61
32,26
223,164
324,252
44,38
124,89
169,132
101,81
23,18
97,72
130,95
12,10
308,231
194,151
89,75
68,52
281,222
6,5
150,118
16,13
247,195
14,12
26,18
91,81
11,8
80,64
119,95
59,43
86,71
24,22
7,7
4,3
16,14
20,16
45,36
64,53
85,69
4,4
6,5
141,113
45,35
147,116
21,18
35,26
120,94
10,7
15,11
90,71
103,75
17,13
146,109
5,4
45,37
15,14
11,8
290,220
178,152
208,164
24,19
58,47
2,2
74,62
0,0
33,24
184,152
35,31
258,201
12,9
20,18
132,99
84,68
3,2
261,207
3,2
2,2
57,46
19,17
37,27
11,9
81,64
14,10
31,26
51,41
50,40
34,30
149,120
32,23
202,159
80,65
107,84
144,107
251,198
76,60
8,8
110,99
20,15
62,47
87,68
154,111
78,61
89,65
133,105
24,21
22,19
41,34
134,109
23,14
97,73
163,134
287,221
9,7
240,178
117,93
227,186
112,88
44,39
33,25
109,86
123,99
25,19
100,79
172,138
145,111
27,19
69,54
26,21
55,49
145,115
212,166
31,22
63,49
8,6
88,68
22,14
108,84
60,49
84,70
36,32
28,23
33,29
5,4
14,13
57,44
13,8
80,66
92,80
55,50
157,126
628,500
39,30
144,119
179,146
42,30
2,2
121,94
266,214
14,11
113,81
184,151
16,14
35,27
251,187
33,31
77,63
25,19
41,33
102,80
170,139
10,6
96,72
179,141
10,9
179,140
179,146
87,65
70,60
103,87
76,60
203,157
202,164
217,174
16,13
16,11
198,155
39,26
150,120
235,193
15,10
87,76
78,62
29,25
15,14
18,15
138,101
201,157
53,39
224,162
29,24
85,59
140,102
132,107
203,165
10,9
24,20
202,158
121,100
85,68
15,10
7,6
88,68
67,55
12,9
57,43
150,120
89,68
40,32
87,68
15,12
131,97
160,127
55,41
72,58
182,141
84,71
2,2
75,57
0,0
13,9
32,26
138,108
128,93
22,17
23,19
29,24
54,46
63,52
24,16
109,85
36,31
107,91
2,2
27,24
102,78
92,68
96,80
4,4
18,13
61,45
22,15
103,81
2,2
71,54
139,106
7,7
9,4
110,84
60,48
5,5
112,90
90,68
70,52
70,59
12,10
7,7
90,66
78,64
138,114
14,11
61,45
167,120
6,5
86,64
233,181
42,27
149,117
19,12
54,43
104,83
59,50
75,59
54,42
12,11
52,42
12,10
120,92
174,136
115,89
59,51
353,278
38,31
72,62
56,39
65,55
81,62
127,97
8,7
148,114
14,13
35,29
56,48
28,22
178,143
0,0
7,4
24,20
185,148
39,32
37,30
70,57
47,37
88,69
16,13
114,96
237,187
107,90
81,60
175,146
10,9
57,48
190,151
273,224
225,183
54,42
122,95
16,15
120,86
137,103
46,42
11,8
108,84
126,100
21,18
268,210
240,193
31,22
448,354
122,98
80,58
2,2
37,31
124,101
108,84
96,71
13,8
103,90
147,112
72,52
29,27
52,44
14,12
138,108
111,92
7,7
121,98
225,184
100,78
153,119
30,20
40,34
13,11
58,44
46,37
14,10
80,58
13,10
197,159
18,13
45,37
139,113
81,63
43,36
150,120
66,51
81,68
66,46
20,17
27,21
40,36
114,88
43,38
69,53
149,125
216,164
5,3
87,71
79,66
19,16
20,18
159,136
37,27
14,13
13,11
82,66
8,8
30,25
94,70
2,2
133,112
27,21
158,125
36,32
4,2
8,8
19,12
51,43
269,215
162,128
46,38
65,47
247,188
6,6
37,31
48,38
47,35
199,153
215,169
104,85
22,18
13,9
32,24
39,35
193,154
50,38
78,62
68,54
26,20
20,17
34,23
207,162
41,35
4,2
144,117
32,24
51,40
49,39
37,26
18,15
46,33
59,49
96,78
46,30
335,276
118,94
73,54
538,414
41,34
17,15
16,13
286,225
235,185
98,80
30,26
98,75
5,5
111,83
100,76
139,112
27,22
93,75
98,76
23,20
94,76
204,162
12,9
82,69
101,71
56,49
117,96
11,6
107,84
71,53
111,91
48,35
77,62
11,8
142,120
45,34
140,106
148,116
158,127
90,70
113,95
81,69
245,192
56,43
17,14
70,43
61,51
10,10
49,39
21,18
26,15
42,37
149,116
519,410
82,67
22,19
191,150
43,38
44,35
120,99
67,49
16,12
98,79
120,98
46,42
48,40
69,53
131,96
137,114
6,3
74,57
148,117
174,140
27,21
38,33
136,111
4,3
71,58
133,101
129,103
47,39
156,123
65,52
154,120
35,28
72,63
105,80
19,16
36,30
57,45
31,23
126,97
37,28
139,105
335,268
136,102
17,16
59,41
117,89
18,14
247,206
129,105
15,11
131,108
17,15
75,55
53,38
167,134
63,45
105,83
82,67
86,66
10,6
20,15
86,61
41,32
48,42
165,131
87,69
20,19
99,78
60,41
111,85
29,22
112,90
11,8
65,50
64,51
91,69
54,44
2,2
58,44
62,53
220,174
76,59
5,4
123,96
104,81
125,98
46,38
88,74
344,271
35,30
69,54
140,107
70,51
5,5
4,3
72,58
0,0
141,119
166,127
79,58
111,88
159,128
109,80
21,17
25,21
40,29
85,64
41,33
65,51
159,129
6,6
97,72
66,60
5,4
34,29
99,82
3,3
12,8
165,131
74,58
23,18
43,37
12,6
71,51
103,87
48,36
115,95
251,199
23,20
184,147
91,78
9,6
28,24
57,46
34,26
64,51
147,112
79,57
146,114
168,128
44,32
90,74
14,10
80,64
5,3
43,31
66,53
18,14
5,4
170,136
152,124
72,55
36,30
85,59
58,45
74,65
261,203
77,60
53,42
45,34
60,44
32,24
279,207
85,63
97,84
53,45
3,3
50,41
162,124
48,38
79,64
243,195
53,40
56,43
55,43
229,177
189,145
31,27
98,69
206,164
42,34
84,70
31,22
44,38
1,1
9,7
84,61
121,92
201,157
90,79
101,79
37,26
60,45
7,6
40,25
100,80
7,4
57,46
233,185
14,9
123,97
214,173
9,8
178,138
79,63
1,1
88,74
130,102
26,19
97,81
26,20
10,7
65,52
118,92
23,16
148,115
45,34
45,37
71,53
124,100
6,4
96,76
44,37
548,435
157,132
71,53
103,77
78,58
30,25
29,28
24,17
44,33
139,109
108,85
462,366
36,30
58,45
55,46
231,177
12,9
68,54
68,58
5,5
105,89
55,42
29,22
30,28
103,79
74,63
107,86
459,360
95,74
94,73
156,123
207,178
125,94
256,204
29,19
64,51
74,52
29,22
44,33
6,6
4,4
69,54
71,64
56,45
36,26
95,68
15,10
29,24
1,1
366,288
199,155
15,14
406,319
241,190
95,73
82,64
181,143
150,108
43,34
87,77
12,11
51,38
10,9
18,13
82,69
169,118
64,54
45,33
49,37
39,33
33,27
82,64
7,6
381,290
57,44
53,42
92,77
103,76
21,17
11,9
160,133
23,19
32,27
29,19
115,88
227,180
66,49
74,60
240,192
32,23
7,5
10,8
81,61
72,62
97,85
75,50
61,47
200,155
69,58
90,71
18,15
106,92
12,8
89,73
126,103
29,25
34,29
183,140
20,16
23,17
111,86
70,55
30,25
107,86
24,21
79,66
222,176
32,24
77,57
120,95
59,49
6,5
13,9
19,16
122,96
2,2
60,50
74,61
27,21
98,77
20,16
42,37
199,153
83,62
32,26
214,169
216,168
137,113
279,215
27,24
45,38
68,54
48,42
23,19
60,48
19,14
76,57
49,40
64,51
26,19
140,108
51,40
8,8
72,57
67,46
180,149
109,89
71,56
235,193
8,6
76,64
11,7
67,54
108,86
63,52
34,28
77,63
132,102
40,32
124,93
81,68
235,187
88,64
51,39
64,56
41,33
52,39
73,62
6,4
12,8
105,85
104,77
59,42
115,90
41,35
86,69
36,29
51,42
207,172
134,93
16,14
38,29
352,281
59,47
84,59
20,17
27,23
94,71
72,64
12,6
114,90
318,249
23,17
109,88
89,70
47,35
40,31
268,209
25,19
146,112
100,78
24,19
35,24
165,130
82,58
86,68
84,66
108,88
170,137
0,0
47,33
6,6
383,305
16,14
39,33
24,19
33,22
41,32
41,36
13,10
112,85
60,46
0,0
76,65
32,22
46,36
87,74
40,33
21,15
174,141
160,122
66,56
77,65
2,2
156,129
17,16
154,120
46,35
29,26
242,191
205,163
83,66
117,98
28,20
10,8
61,46
47,40
51,40
50,43
66,54
21,15
9,6
73,55
46,39
244,182
35,30
126,98
84,72
9,8
19,13
38,32
31,28
9,8
205,158
591,461
28,26
10,8
84,66
25,21
162,122
3,3
18,14
26,22
97,77
62,48
186,150
11,7
55,48
42,30
52,42
18,14
27,23
0,0
19,15
85,62
13,12
46,38
4,2
23,20
35,33
161,124
30,23
58,47
113,86
58,44
59,44
10,9
146,122
11,9
127,106
36,31
46,42
10,9
23,16
184,141
97,83
43,37
82,60
52,34
5,4
27,25
91,73
94,70
184,151
115,98
193,154
10,7
43,33
37,29
32,27
16,12
61,46
54,39
65,54
47,40
29,23
150,120
31,27
79,61
219,173
55,43
109,86
79,53
90,67
273,220
111,84
109,83
31,20
1,1
63,55
66,54
132,102
212,180
18,14
40,28
50,43
99,77
10,10
55,41
73,54
137,107
28,23
51,42
38,33
45,41
65,53
27,20
21,19
68,62
98,78
142,108
18,14
71,59
35,25
80,67
152,122
31,25
112,80
178,148
45,37
120,97
22,17
207,170
22,19
68,55
10,8
11,9
136,104
265,211
122,94
247,203
170,142
74,51
168,133
166,135
44,31
61,48
53,45
173,138
217,175
112,94
23,19
128,93
37,32
80,63
23,18
56,42
51,37
100,85
37,27
0,0
386,312
68,51
13,9
53,42
107,90
234,189
139,102
150,120
96,74
141,116
116,93
123,102
13,11
3,2
14,11
24,18
9,8
74,63
58,48
5,3
108,89
88,67
91,75
40,31
108,90
